Date,Area,GEN,AGG,CNT
202010,서울 노원구,1,4,98
202010,서울 노원구,1,5,108
202010,서울 노원구,2,0,65
202010,서울 노원구,2,1,33
202010,서울 노원구,2,2,14
202010,서울 노원구,2,3,102
202010,서울 노원구,2,4,105
202010,서울 노원구,2,5,145
202010,서울 은평구,1,0,116
202010,서울 은평구,1,1,78
202010,서울 은평구,1,2,26
202010,서울 은평구,1,3,129
202010,서울 은평구,1,4,104
202010,서울 은평구,1,5,145
202010,서울 은평구,2,0,92
202010,서울 은평구,2,1,61
202010,서울 은평구,2,2,16
202010,서울 은평구,2,3,149
202010,서울 은평구,2,4,164
202010,서울 은평구,2,5,216
202010,서울 서대문구,1,0,44
202010,서울 서대문구,1,1,37
202010,서울 서대문구,1,2,31
202010,서울 서대문구,1,3,104
202010,서울 서대문구,1,4,78
202010,서울 서대문구,1,5,91
202010,서울 서대문구,2,0,33
202010,서울 서대문구,2,1,47
202010,서울 서대문구,2,2,9
202010,서울 서대문구,2,3,117
202010,서울 서대문구,2,4,102
202010,서울 서대문구,2,5,139
202010,서울 마포구,1,0,36
202010,서울 마포구,1,1,38
202010,서울 마포구,1,2,14
202010,서울 마포구,1,3,73
202010,서울 마포구,1,4,60
202010,서울 마포구,1,5,68
202010,서울 마포구,2,0,23
202010,서울 마포구,2,1,22
202010,서울 마포구,2,2,7
202010,서울 마포구,2,3,96
202010,서울 마포구,2,4,87
202010,서울 마포구,2,5,93
202010,서울 양천구,1,0,42
202010,서울 양천구,1,1,45
202010,서울 양천구,1,2,17
202010,서울 양천구,1,3,101
202010,서울 양천구,1,4,99
202010,서울 양천구,1,5,122
202010,서울 양천구,2,0,43
202010,서울 양천구,2,1,32
202010,서울 양천구,2,2,10
202010,서울 양천구,2,3,85
202010,서울 양천구,2,4,108
202010,서울 양천구,2,5,125
202010,서울 강서구,1,0,65
202010,서울 강서구,1,1,64
202010,서울 강서구,1,2,23
202010,서울 강서구,1,3,137
202010,서울 강서구,1,4,101
202010,서울 강서구,1,5,105
202010,서울 강서구,2,0,52
202010,서울 강서구,2,1,43
202010,서울 강서구,2,2,6
202010,서울 강서구,2,3,164
202010,서울 강서구,2,4,158
202010,서울 강서구,2,5,144
202010,서울 구로구,1,0,54
202010,서울 구로구,1,1,47
202010,서울 구로구,1,2,6
202010,서울 구로구,1,3,69
202010,서울 구로구,1,4,96
202010,서울 구로구,1,5,128
202010,서울 구로구,2,0,39
202010,서울 구로구,2,1,17
202010,서울 구로구,2,2,7
202010,서울 구로구,2,3,81
202010,서울 구로구,2,4,113
202010,서울 구로구,2,5,121
202010,서울 금천구,1,0,12
202010,서울 금천구,1,1,6
202010,서울 금천구,1,2,6
202010,서울 금천구,1,3,39
202010,서울 금천구,1,4,45
202010,서울 금천구,1,5,57
202010,서울 금천구,2,0,13
202010,서울 금천구,2,1,4
202010,서울 금천구,2,2,5
202010,서울 금천구,2,3,51
202010,서울 금천구,2,4,70
202010,서울 금천구,2,5,76
202010,서울 영등포구,1,0,32
202010,서울 영등포구,1,1,34
202010,서울 영등포구,1,2,17
202010,서울 영등포구,1,3,108
202010,서울 영등포구,1,4,74
202010,서울 영등포구,1,5,104
202010,서울 영등포구,2,0,25
202010,서울 영등포구,2,1,10
202010,서울 영등포구,2,2,6
202010,서울 영등포구,2,3,130
202010,서울 영등포구,2,4,101
202010,서울 영등포구,2,5,140
202010,서울 동작구,1,0,46
202010,서울 동작구,1,1,36
202010,서울 동작구,1,2,13
202010,서울 동작구,1,3,92
202010,서울 동작구,1,4,95
202010,서울 동작구,1,5,119
202010,서울 동작구,2,0,32
202010,서울 동작구,2,1,35
202010,서울 동작구,2,2,15
202010,서울 동작구,2,3,102
202010,서울 동작구,2,4,101
202010,서울 동작구,2,5,112
202010,서울 관악구,1,0,34
202010,서울 관악구,1,1,29
202010,서울 관악구,1,2,2
202010,서울 관악구,1,3,123
202010,서울 관악구,1,4,86
202010,서울 관악구,1,5,139
202010,서울 관악구,2,0,22
202010,서울 관악구,2,1,15
202010,서울 관악구,2,2,6
202010,서울 관악구,2,3,148
202010,서울 관악구,2,4,116
202010,서울 관악구,2,5,164
202010,서울 서초구,1,0,38
202010,서울 서초구,1,1,47
202010,서울 서초구,1,2,26
202010,서울 서초구,1,3,100
202010,서울 서초구,1,4,90
202010,서울 서초구,1,5,75
202010,서울 서초구,2,0,26
202010,서울 서초구,2,1,29
202010,서울 서초구,2,2,19
202010,서울 서초구,2,3,99
202010,서울 서초구,2,4,112
202010,서울 서초구,2,5,92
202010,서울 강남구,1,0,66
202010,서울 강남구,1,1,75
202010,서울 강남구,1,2,36
202010,서울 강남구,1,3,88
202010,서울 강남구,1,4,102
202010,서울 강남구,1,5,107
202010,서울 강남구,2,0,63
202010,서울 강남구,2,1,56
202010,서울 강남구,2,2,25
202010,서울 강남구,2,3,136
202010,서울 강남구,2,4,110
202010,서울 강남구,2,5,114
202010,서울 송파구,1,0,103
202010,서울 송파구,1,1,106
202010,서울 송파구,1,2,24
202010,서울 송파구,1,3,156
202010,서울 송파구,1,4,131
202010,서울 송파구,1,5,123
202010,서울 송파구,2,0,75
202010,서울 송파구,2,1,67
202010,서울 송파구,2,2,20
202010,서울 송파구,2,3,156
202010,서울 송파구,2,4,179
202010,서울 송파구,2,5,173
202010,서울 강동구,1,0,54
202010,서울 강동구,1,1,58
202010,서울 강동구,1,2,18
202010,서울 강동구,1,3,121
202010,서울 강동구,1,4,115
202010,서울 강동구,1,5,131
202010,서울 강동구,2,0,43
202010,서울 강동구,2,1,26
202010,서울 강동구,2,2,17
202010,서울 강동구,2,3,143
202010,서울 강동구,2,4,145
202010,서울 강동구,2,5,119
202011,서울 종로구,1,0,22
202011,서울 종로구,1,1,11
202011,서울 종로구,1,2,4
202011,서울 종로구,1,3,27
202011,서울 종로구,1,4,32
202011,서울 종로구,1,5,37
202011,서울 종로구,2,0,7
202011,서울 종로구,2,1,13
202011,서울 종로구,2,2,3
202011,서울 종로구,2,3,28
202011,서울 종로구,2,4,30
202011,서울 종로구,2,5,49
202011,서울 중구,1,0,37
202011,서울 중구,1,1,18
202011,서울 중구,1,2,6
202011,서울 중구,1,3,25
202011,서울 중구,1,4,28
202011,서울 중구,1,5,27
202011,서울 중구,2,0,20
202011,서울 중구,2,1,20
202011,서울 중구,2,2,2
202011,서울 중구,2,3,35
202011,서울 중구,2,4,36
202011,서울 중구,2,5,45
202011,서울 용산구,1,0,32
202011,서울 용산구,1,1,14
202011,서울 용산구,1,2,4
202011,서울 용산구,1,3,54
202011,서울 용산구,1,4,39
202011,서울 용산구,1,5,47
202011,서울 용산구,2,0,21
202011,서울 용산구,2,1,17
202011,서울 용산구,2,2,1
202011,서울 용산구,2,3,51
202011,서울 용산구,2,4,46
202011,서울 용산구,2,5,59
202011,서울 성동구,1,0,61
202011,서울 성동구,1,1,35
202011,서울 성동구,1,2,10
202011,서울 성동구,1,3,63
202011,서울 성동구,1,4,59
202011,서울 성동구,1,5,73
202011,서울 성동구,2,0,58
202011,서울 성동구,2,1,29
202011,서울 성동구,2,2,16
202011,서울 성동구,2,3,97
202011,서울 성동구,2,4,67
202011,서울 성동구,2,5,74
202011,서울 광진구,1,0,107
202011,서울 광진구,1,1,104
202011,서울 광진구,1,2,22
202011,서울 광진구,1,3,69
202011,서울 광진구,1,4,60
202011,서울 광진구,1,5,71
202011,서울 광진구,2,0,90
202011,서울 광진구,2,1,94
202011,서울 광진구,2,2,21
202011,서울 광진구,2,3,90
202011,서울 광진구,2,4,92
202011,서울 광진구,2,5,116
202011,서울 동대문구,1,0,95
202011,서울 동대문구,1,1,64
202011,서울 동대문구,1,2,14
202011,서울 동대문구,1,3,96
202011,서울 동대문구,1,4,74
202011,서울 동대문구,1,5,92
202011,서울 동대문구,2,0,72
202011,서울 동대문구,2,1,42
202011,서울 동대문구,2,2,7
202011,서울 동대문구,2,3,106
202011,서울 동대문구,2,4,98
202011,서울 동대문구,2,5,121
202011,서울 중랑구,1,0,123
202011,서울 중랑구,1,1,63
202011,서울 중랑구,1,2,16
202011,서울 중랑구,1,3,119
202011,서울 중랑구,1,4,118
202011,서울 중랑구,1,5,158
202011,서울 중랑구,2,0,96
202011,서울 중랑구,2,1,40
202011,서울 중랑구,2,2,12
202011,서울 중랑구,2,3,143
202011,서울 중랑구,2,4,141
202011,서울 중랑구,2,5,165
202011,서울 성북구,1,0,85
202011,서울 성북구,1,1,75
202011,서울 성북구,1,2,23
202011,서울 성북구,1,3,86
202011,서울 성북구,1,4,73
202011,서울 성북구,1,5,108
202011,서울 성북구,2,0,58
202011,서울 성북구,2,1,34
202011,서울 성북구,2,2,9
202011,서울 성북구,2,3,105
202011,서울 성북구,2,4,123
202011,서울 성북구,2,5,128
202011,서울 강북구,1,0,60
202011,서울 강북구,1,1,34
202011,서울 강북구,1,2,15
202011,서울 강북구,1,3,71
202011,서울 강북구,1,4,74
202011,서울 강북구,1,5,106
202011,서울 강북구,2,0,40
202011,서울 강북구,2,1,28
202011,서울 강북구,2,2,5
202011,서울 강북구,2,3,67
202011,서울 강북구,2,4,101
202011,서울 강북구,2,5,143
202011,서울 도봉구,1,0,86
202011,서울 도봉구,1,1,61
202011,서울 도봉구,1,2,8
202011,서울 도봉구,1,3,73
202011,서울 도봉구,1,4,65
202011,서울 도봉구,1,5,94
202011,서울 도봉구,2,0,46
202011,서울 도봉구,2,1,37
202011,서울 도봉구,2,2,9
202011,서울 도봉구,2,3,102
202011,서울 도봉구,2,4,93
202011,서울 도봉구,2,5,118
202011,서울 노원구,1,0,144
202011,서울 노원구,1,1,79
202011,서울 노원구,1,2,15
202011,서울 노원구,1,3,80
202011,서울 노원구,1,4,81
202011,서울 노원구,1,5,126
202011,서울 노원구,2,0,90
202011,서울 노원구,2,1,64
202011,서울 노원구,2,2,11
202011,서울 노원구,2,3,83
202011,서울 노원구,2,4,107
202011,서울 노원구,2,5,147
202011,서울 은평구,1,0,211
202011,서울 은평구,1,1,180
202011,서울 은평구,1,2,27
202011,서울 은평구,1,3,130
202011,서울 은평구,1,4,112
202011,서울 은평구,1,5,133
202011,서울 은평구,2,0,143
202011,서울 은평구,2,1,107
202011,서울 은평구,2,2,18
202011,서울 은평구,2,3,146
202011,서울 은평구,2,4,167
202011,서울 은평구,2,5,183
202011,서울 서대문구,1,0,83
202011,서울 서대문구,1,1,49
202011,서울 서대문구,1,2,15
202011,서울 서대문구,1,3,89
202011,서울 서대문구,1,4,68
202011,서울 서대문구,1,5,78
202011,서울 서대문구,2,0,46
202011,서울 서대문구,2,1,29
202011,서울 서대문구,2,2,12
202011,서울 서대문구,2,3,109
202011,서울 서대문구,2,4,112
202011,서울 서대문구,2,5,93
202011,서울 마포구,1,0,71
202011,서울 마포구,1,1,47
202011,서울 마포구,1,2,10
202011,서울 마포구,1,3,65
202011,서울 마포구,1,4,58
202011,서울 마포구,1,5,64
202011,서울 마포구,2,0,45
202011,서울 마포구,2,1,38
202011,서울 마포구,2,2,3
202011,서울 마포구,2,3,87
202011,서울 마포구,2,4,74
202011,서울 마포구,2,5,70
202011,서울 양천구,1,0,105
202011,서울 양천구,1,1,79
202011,서울 양천구,1,2,10
202011,서울 양천구,1,3,76
202011,서울 양천구,1,4,85
202011,서울 양천구,1,5,78
202011,서울 양천구,2,0,70
202011,서울 양천구,2,1,49
202011,서울 양천구,2,2,8
202011,서울 양천구,2,3,96
202011,서울 양천구,2,4,117
202011,서울 양천구,2,5,149
202011,서울 강서구,1,0,106
202011,서울 강서구,1,1,71
202011,서울 강서구,1,2,17
202011,서울 강서구,1,3,119
202011,서울 강서구,1,4,91
202011,서울 강서구,1,5,114
202011,서울 강서구,2,0,72
202011,서울 강서구,2,1,47
202011,서울 강서구,2,2,6
202011,서울 강서구,2,3,132
202011,서울 강서구,2,4,157
202011,서울 강서구,2,5,152
202011,서울 구로구,1,0,66
202011,서울 구로구,1,1,47
202011,서울 구로구,1,2,5
202011,서울 구로구,1,3,59
202011,서울 구로구,1,4,91
202011,서울 구로구,1,5,121
202011,서울 구로구,2,0,58
202011,서울 구로구,2,1,25
202011,서울 구로구,2,2,7
202011,서울 구로구,2,3,77
202011,서울 구로구,2,4,105
202011,서울 구로구,2,5,138
202011,서울 금천구,1,0,18
202011,서울 금천구,1,1,11
202011,서울 금천구,1,2,4
202011,서울 금천구,1,3,33
202011,서울 금천구,1,4,49
202011,서울 금천구,1,5,52
202011,서울 금천구,2,0,11
202011,서울 금천구,2,1,8
202011,서울 금천구,2,2,1
202011,서울 금천구,2,3,48
202011,서울 금천구,2,4,59
202011,서울 금천구,2,5,51
202011,서울 영등포구,1,0,72
202011,서울 영등포구,1,1,51
202011,서울 영등포구,1,2,9
202011,서울 영등포구,1,3,91
202011,서울 영등포구,1,4,82
202011,서울 영등포구,1,5,96
202011,서울 영등포구,2,0,52
202011,서울 영등포구,2,1,28
202011,서울 영등포구,2,2,9
202011,서울 영등포구,2,3,107
202011,서울 영등포구,2,4,92
202011,서울 영등포구,2,5,116
202011,서울 동작구,1,0,76
202011,서울 동작구,1,1,63
202011,서울 동작구,1,2,6
202011,서울 동작구,1,3,73
202011,서울 동작구,1,4,74
202011,서울 동작구,1,5,105
202011,서울 동작구,2,0,63
202011,서울 동작구,2,1,43
202011,서울 동작구,2,2,9
202011,서울 동작구,2,3,83
202011,서울 동작구,2,4,106
202011,서울 동작구,2,5,84
202011,서울 관악구,1,0,59
202011,서울 관악구,1,1,51
202011,서울 관악구,1,2,4
202011,서울 관악구,1,3,102
202011,서울 관악구,1,4,79
202011,서울 관악구,1,5,129
202011,서울 관악구,2,0,50
202011,서울 관악구,2,1,28
202011,서울 관악구,2,2,7
202011,서울 관악구,2,3,116
202011,서울 관악구,2,4,106
202011,서울 관악구,2,5,142
202011,서울 서초구,1,0,60
202011,서울 서초구,1,1,75
202011,서울 서초구,1,2,22
202011,서울 서초구,1,3,101
202011,서울 서초구,1,4,86
202011,서울 서초구,1,5,74
202011,서울 서초구,2,0,46
202011,서울 서초구,2,1,43
202011,서울 서초구,2,2,16
202011,서울 서초구,2,3,95
202011,서울 서초구,2,4,90
202011,서울 서초구,2,5,89
202011,서울 강남구,1,0,131
202011,서울 강남구,1,1,133
202011,서울 강남구,1,2,28
202011,서울 강남구,1,3,97
202011,서울 강남구,1,4,90
202011,서울 강남구,1,5,101
202011,서울 강남구,2,0,104
202011,서울 강남구,2,1,77
202011,서울 강남구,2,2,17
202011,서울 강남구,2,3,150
202011,서울 강남구,2,4,104
202011,서울 강남구,2,5,93
202011,서울 송파구,1,0,135
202011,서울 송파구,1,1,124
202011,서울 송파구,1,2,30
202011,서울 송파구,1,3,138
202011,서울 송파구,1,4,134
202011,서울 송파구,1,5,148
202011,서울 송파구,2,0,106
202011,서울 송파구,2,1,89
202011,서울 송파구,2,2,14
202011,서울 송파구,2,3,147
202011,서울 송파구,2,4,161
202011,서울 송파구,2,5,142
202011,서울 강동구,1,0,93
202011,서울 강동구,1,1,60
202011,서울 강동구,1,2,20
202011,서울 강동구,1,3,94
202011,서울 강동구,1,4,93
202011,서울 강동구,1,5,115
202011,서울 강동구,2,0,80
202011,서울 강동구,2,1,62
202011,서울 강동구,2,2,10
202011,서울 강동구,2,3,135
202011,서울 강동구,2,4,130
202011,서울 강동구,2,5,107
202012,서울 종로구,1,0,2
202012,서울 종로구,1,1,6
202012,서울 종로구,1,2,4
202012,서울 종로구,1,3,32
202012,서울 종로구,1,4,29
202012,서울 종로구,1,5,33
202012,서울 종로구,2,0,3
202012,서울 종로구,2,2,5
202012,서울 종로구,2,3,39
202012,서울 종로구,2,4,33
202012,서울 종로구,2,5,40
202012,서울 중구,1,0,10
202012,서울 중구,1,1,9
202012,서울 중구,1,2,3
202012,서울 중구,1,3,28
202012,서울 중구,1,4,37
202012,서울 중구,1,5,44
202012,서울 중구,2,0,10
202012,서울 중구,2,1,3
202012,서울 중구,2,2,2
202012,서울 중구,2,3,45
202012,서울 중구,2,4,44
202012,서울 중구,2,5,48
202012,서울 용산구,1,0,13
202012,서울 용산구,1,1,9
202012,서울 용산구,1,2,5
202012,서울 용산구,1,3,53
202012,서울 용산구,1,4,45
202012,서울 용산구,1,5,51
202012,서울 용산구,2,0,17
202012,서울 용산구,2,1,6
202012,서울 용산구,2,2,4
202012,서울 용산구,2,3,48
202012,서울 용산구,2,4,44
202012,서울 용산구,2,5,60
202012,서울 성동구,1,0,26
202012,서울 성동구,1,1,23
202012,서울 성동구,1,2,8
202012,서울 성동구,1,3,65
202012,서울 성동구,1,4,63
202012,서울 성동구,1,5,63
202012,서울 성동구,2,0,25
202012,서울 성동구,2,1,12
202012,서울 성동구,2,2,6
202012,서울 성동구,2,3,67
202012,서울 성동구,2,4,70
202012,서울 성동구,2,5,77
202012,서울 광진구,1,0,36
202012,서울 광진구,1,1,25
202012,서울 광진구,1,2,7
202012,서울 광진구,1,3,74
202012,서울 광진구,1,4,84
202012,서울 광진구,1,5,95
202012,서울 광진구,2,0,30
202012,서울 광진구,2,1,21
202012,서울 광진구,2,2,9
202012,서울 광진구,2,3,83
202012,서울 광진구,2,4,104
202012,서울 광진구,2,5,93
202012,서울 동대문구,1,0,39
202012,서울 동대문구,1,1,13
202012,서울 동대문구,1,2,5
202012,서울 동대문구,1,3,69
202012,서울 동대문구,1,4,78
202012,서울 동대문구,1,5,95
202012,서울 동대문구,2,0,24
202012,서울 동대문구,2,1,21
202012,서울 동대문구,2,2,8
202012,서울 동대문구,2,3,91
202012,서울 동대문구,2,4,99
202012,서울 동대문구,2,5,121
202012,서울 중랑구,1,0,46
202012,서울 중랑구,1,1,14
202012,서울 중랑구,1,2,11
202012,서울 중랑구,1,3,89
202012,서울 중랑구,1,4,115
202012,서울 중랑구,1,5,142
202012,서울 중랑구,2,0,46
202012,서울 중랑구,2,1,8
202012,서울 중랑구,2,2,6
202012,서울 중랑구,2,3,89
202012,서울 중랑구,2,4,167
202012,서울 중랑구,2,5,162
202012,서울 성북구,1,0,38
202012,서울 성북구,1,1,21
202012,서울 성북구,1,2,7
202012,서울 성북구,1,3,71
202012,서울 성북구,1,4,94
202012,서울 성북구,1,5,116
202012,서울 성북구,2,0,32
202012,서울 성북구,2,1,14
202012,서울 성북구,2,2,6
202012,서울 성북구,2,3,75
202012,서울 성북구,2,4,122
202012,서울 성북구,2,5,113
202012,서울 강북구,1,0,15
202012,서울 강북구,1,1,20
202012,서울 강북구,1,2,8
202012,서울 강북구,1,3,59
202012,서울 강북구,1,4,63
202012,서울 강북구,1,5,120
202012,서울 강북구,2,0,17
202012,서울 강북구,2,1,12
202012,서울 강북구,2,2,5
202012,서울 강북구,2,3,71
202012,서울 강북구,2,4,89
202012,서울 강북구,2,5,127
202012,서울 도봉구,1,0,28
202012,서울 도봉구,1,1,29
202012,서울 도봉구,1,2,6
202012,서울 도봉구,1,3,65
202012,서울 도봉구,1,4,52
202012,서울 도봉구,1,5,96
202012,서울 도봉구,2,0,22
202012,서울 도봉구,2,1,17
202012,서울 도봉구,2,2,3
202012,서울 도봉구,2,3,82
202012,서울 도봉구,2,4,90
202012,서울 도봉구,2,5,112
202012,서울 노원구,1,0,55
202012,서울 노원구,1,1,36
202012,서울 노원구,1,2,9
202012,서울 노원구,1,3,81
202012,서울 노원구,1,4,82
202012,서울 노원구,1,5,113
202012,서울 노원구,2,0,41
202012,서울 노원구,2,1,23
202012,서울 노원구,2,2,9
202012,서울 노원구,2,3,72
202012,서울 노원구,2,4,102
202012,서울 노원구,2,5,149
202012,서울 은평구,1,0,55
202012,서울 은평구,1,1,46
202012,서울 은평구,1,2,20
202012,서울 은평구,1,3,106
202012,서울 은평구,1,4,116
202012,서울 은평구,1,5,148
202012,서울 은평구,2,0,53
202012,서울 은평구,2,1,35
202012,서울 은평구,2,2,12
202012,서울 은평구,2,3,156
202012,서울 은평구,2,4,131
202012,서울 은평구,2,5,177
202012,서울 서대문구,1,0,18
202012,서울 서대문구,1,1,23
202012,서울 서대문구,1,2,17
202012,서울 서대문구,1,3,77
202012,서울 서대문구,1,4,71
202012,서울 서대문구,1,5,86
202012,서울 서대문구,2,0,23
202012,서울 서대문구,2,1,15
202012,서울 서대문구,2,2,8
202012,서울 서대문구,2,3,111
202012,서울 서대문구,2,4,102
202012,서울 서대문구,2,5,99
202012,서울 마포구,1,0,25
202012,서울 마포구,1,1,23
202012,서울 마포구,1,2,8
202012,서울 마포구,1,3,75
202012,서울 마포구,1,4,53
202012,서울 마포구,1,5,82
202012,서울 마포구,2,0,19
202012,서울 마포구,2,1,16
202012,서울 마포구,2,2,5
202012,서울 마포구,2,3,79
202012,서울 마포구,2,4,78
202012,서울 마포구,2,5,78
202012,서울 양천구,1,0,29
202012,서울 양천구,1,1,24
202012,서울 양천구,1,2,6
202012,서울 양천구,1,3,79
202012,서울 양천구,1,4,93
202012,서울 양천구,1,5,104
202012,서울 양천구,2,0,26
202012,서울 양천구,2,1,13
202012,서울 양천구,2,2,3
202012,서울 양천구,2,3,70
202012,서울 양천구,2,4,103
202012,서울 양천구,2,5,124
202012,서울 강서구,1,0,34
202012,서울 강서구,1,1,22
202012,서울 강서구,1,2,5
202012,서울 강서구,1,3,96
202012,서울 강서구,1,4,95
202012,서울 강서구,1,5,124
202012,서울 강서구,2,0,22
202012,서울 강서구,2,1,11
202012,서울 강서구,2,2,7
202012,서울 강서구,2,3,146
202012,서울 강서구,2,4,130
202012,서울 강서구,2,5,138
202012,서울 구로구,1,0,30
202012,서울 구로구,1,1,16
202012,서울 구로구,1,2,9
202012,서울 구로구,1,3,77
202012,서울 구로구,1,4,75
202012,서울 구로구,1,5,116
202012,서울 구로구,2,0,28
202012,서울 구로구,2,1,12
202012,서울 구로구,2,2,2
202012,서울 구로구,2,3,65
202012,서울 구로구,2,4,105
202012,서울 구로구,2,5,130
202012,서울 금천구,1,0,8
202012,서울 금천구,1,1,8
202012,서울 금천구,1,2,3
202012,서울 금천구,1,3,35
202012,서울 금천구,1,4,43
202012,서울 금천구,1,5,59
202012,서울 금천구,2,0,2
202012,서울 금천구,2,1,5
202012,서울 금천구,2,2,1
202012,서울 금천구,2,3,35
202012,서울 금천구,2,4,66
202012,서울 금천구,2,5,69
202012,서울 영등포구,1,0,23
202012,서울 영등포구,1,1,16
202012,서울 영등포구,1,2,12
202012,서울 영등포구,1,3,87
202012,서울 영등포구,1,4,98
202012,서울 영등포구,1,5,123
202012,서울 영등포구,2,0,13
202012,서울 영등포구,2,1,14
202012,서울 영등포구,2,2,5
202012,서울 영등포구,2,3,107
202012,서울 영등포구,2,4,113
202012,서울 영등포구,2,5,120
202012,서울 동작구,1,0,17
202012,서울 동작구,1,1,26
202012,서울 동작구,1,2,11
202012,서울 동작구,1,3,72
202012,서울 동작구,1,4,81
202012,서울 동작구,1,5,98
202012,서울 동작구,2,0,23
202012,서울 동작구,2,1,11
202012,서울 동작구,2,2,7
202012,서울 동작구,2,3,89
202012,서울 동작구,2,4,100
202012,서울 동작구,2,5,108
202012,서울 관악구,1,0,25
202012,서울 관악구,1,1,19
202012,서울 관악구,1,2,8
202012,서울 관악구,1,3,101
202012,서울 관악구,1,4,73
202012,서울 관악구,1,5,129
202012,서울 관악구,2,0,15
202012,서울 관악구,2,1,15
202012,서울 관악구,2,2,1
202012,서울 관악구,2,3,115
202012,서울 관악구,2,4,88
202012,서울 관악구,2,5,136
202012,서울 서초구,1,0,29
202012,서울 서초구,1,1,24
202012,서울 서초구,1,2,13
202012,서울 서초구,1,3,77
202012,서울 서초구,1,4,80
202012,서울 서초구,1,5,78
202012,서울 서초구,2,0,22
202012,서울 서초구,2,1,13
202012,서울 서초구,2,2,7
202012,서울 서초구,2,3,86
202012,서울 서초구,2,4,88
202012,서울 서초구,2,5,81
202012,서울 강남구,1,0,48
202012,서울 강남구,1,1,37
202012,서울 강남구,1,2,21
202012,서울 강남구,1,3,89
202012,서울 강남구,1,4,103
202012,서울 강남구,1,5,109
202012,서울 강남구,2,0,28
202012,서울 강남구,2,1,25
202012,서울 강남구,2,2,11
202012,서울 강남구,2,3,124
202012,서울 강남구,2,4,102
202012,서울 강남구,2,5,77
202012,서울 송파구,1,0,56
202012,서울 송파구,1,1,50
202012,서울 송파구,1,2,15
202012,서울 송파구,1,3,121
202012,서울 송파구,1,4,118
202012,서울 송파구,1,5,134
202012,서울 송파구,2,0,37
202012,서울 송파구,2,1,31
202012,서울 송파구,2,2,7
202012,서울 송파구,2,3,141
202012,서울 송파구,2,4,161
202012,서울 송파구,2,5,139
202012,서울 강동구,1,0,41
202012,서울 강동구,1,1,22
202012,서울 강동구,1,2,9
202012,서울 강동구,1,3,86
202012,서울 강동구,1,4,101
202012,서울 강동구,1,5,124
202012,서울 강동구,2,0,17
202012,서울 강동구,2,1,17
202012,서울 강동구,2,2,1
202012,서울 강동구,2,3,121
202012,서울 강동구,2,4,145
202012,서울 강동구,2,5,119
202101,서울 종로구,1,1,1
202101,서울 종로구,1,2,2
202101,서울 종로구,1,3,23
202101,서울 종로구,1,4,25
202101,서울 종로구,1,5,37
202101,서울 종로구,2,1,2
202101,서울 종로구,2,2,1
202101,서울 종로구,2,3,26
202101,서울 종로구,2,4,33
202101,서울 종로구,2,5,35
202101,서울 중구,1,0,11
202101,서울 중구,1,1,5
202101,서울 중구,1,3,20
202101,서울 중구,1,4,23
202101,서울 중구,1,5,30
202101,서울 중구,2,0,4
202101,서울 중구,2,1,4
202101,서울 중구,2,3,32
202101,서울 중구,2,4,35
202101,서울 중구,2,5,34
202101,서울 용산구,1,0,10
202101,서울 용산구,1,1,7
202101,서울 용산구,1,2,6
202101,서울 용산구,1,3,37
202101,서울 용산구,1,4,47
202101,서울 용산구,1,5,45
202101,서울 용산구,2,0,7
202101,서울 용산구,2,1,5
202101,서울 용산구,2,2,1
202101,서울 용산구,2,3,42
202101,서울 용산구,2,4,40
202101,서울 용산구,2,5,57
202101,서울 성동구,1,0,20
202101,서울 성동구,1,1,13
202101,서울 성동구,1,2,3
202101,서울 성동구,1,3,47
202101,서울 성동구,1,4,53
202101,서울 성동구,1,5,53
202101,서울 성동구,2,0,12
202101,서울 성동구,2,1,8
202101,서울 성동구,2,2,5
202101,서울 성동구,2,3,52
202101,서울 성동구,2,4,66
202101,서울 성동구,2,5,71
202101,서울 광진구,1,0,28
202101,서울 광진구,1,1,22
202101,서울 광진구,1,2,11
202101,서울 광진구,1,3,58
202101,서울 광진구,1,4,68
202101,서울 광진구,1,5,75
202101,서울 광진구,2,0,15
202101,서울 광진구,2,1,12
202101,서울 광진구,2,2,3
202101,서울 광진구,2,3,65
202101,서울 광진구,2,4,85
202101,서울 광진구,2,5,96
202101,서울 동대문구,1,0,22
202101,서울 동대문구,1,1,14
202101,서울 동대문구,1,2,8
202101,서울 동대문구,1,3,79
202101,서울 동대문구,1,4,80
202101,서울 동대문구,1,5,92
202101,서울 동대문구,2,0,13
202101,서울 동대문구,2,1,7
202101,서울 동대문구,2,2,3
202101,서울 동대문구,2,3,57
202101,서울 동대문구,2,4,90
202101,서울 동대문구,2,5,102
202101,서울 중랑구,1,0,27
202101,서울 중랑구,1,1,10
202101,서울 중랑구,1,2,4
202101,서울 중랑구,1,3,78
202101,서울 중랑구,1,4,107
202101,서울 중랑구,1,5,144
202101,서울 중랑구,2,0,21
202101,서울 중랑구,2,1,6
202101,서울 중랑구,2,2,4
202101,서울 중랑구,2,3,84
202101,서울 중랑구,2,4,143
202101,서울 중랑구,2,5,136
202101,서울 성북구,1,0,17
202101,서울 성북구,1,1,13
202101,서울 성북구,1,2,10
202101,서울 성북구,1,3,67
202101,서울 성북구,1,4,76
202101,서울 성북구,1,5,110
202101,서울 성북구,2,0,24
202101,서울 성북구,2,1,4
202101,서울 성북구,2,2,5
202101,서울 성북구,2,3,62
