지역,측정소명,측정소코드,측정일시,SO2,CO,O3,NO2,PM10,주소
서울,관악구,111251,20030807,0.005,0.3,0.038,0.021,10,서울 관악구 신림5동
서울,관악구,111251,20030808,-999,0.5,-999,-999,-999,서울 관악구 신림5동
서울,관악구,111251,20030811,-999,-999,-999,-999,-999,서울 관악구 신림5동
서울,관악구,111251,20030812,0.006,0.4,0.033,0.027,49,서울 관악구 신림5동
서울,강남구,111261,20030915,0.009,0.5,0.041,0.023,83,서울 강남구 대치동
서울,강남구,111261,20030921,0.006,0.2,0.025,0.018,11,서울 강남구 대치동
서울,서초구,111262,20030715,0.005,0.1,0.021,-999,29,서울 서초구 반포2동
서울,서초구,111262,20030716,0.008,0.2,0.036,0.034,-999,서울 서초구 반포2동
서울,서초구,111262,20030718,0.005,0.8,0.007,0.048,26,서울 서초구 반포2동
서울,서초구,111262,20030719,0.005,0.4,0.028,0.034,47,서울 서초구 반포2동
서울,동작구,111241,20030811,0.004,0.9,0.005,0.044,55,서울 동작구 사당4동
서울,동작구,111241,20030814,0.002,0.3,0.028,0.026,28,서울 동작구 사당4동
서울,관악구,111251,20030815,0.004,0.3,0.03,0.016,20,서울 관악구 신림5동
서울,관악구,111251,20030817,0.005,0.3,0.023,0.023,15,서울 관악구 신림5동
서울,관악구,111251,20030818,0.008,0.5,0.014,0.04,19,서울 관악구 신림5동
서울,강남구,111261,20030922,0.008,0.3,0.016,0.023,15,서울 강남구 대치동
서울,강남구,111261,20030926,0.009,0.3,0.025,0.043,41,서울 강남구 대치동
서울,강남구,111261,20030927,0.004,0.4,0.018,0.048,46,서울 강남구 대치동
서울,서초구,111262,20030722,0.002,0.5,0.014,0.027,24,서울 서초구 반포2동
서울,서초구,111262,20030724,0.002,0.5,0.018,0.037,51,서울 서초구 반포2동
서울,서초구,111262,20030727,0.002,0.4,0.007,0.026,16,서울 서초구 반포2동
서울,동작구,111241,20030816,0.003,0.3,0.018,0.027,36,서울 동작구 사당4동
서울,동작구,111241,20030818,0.003,0.2,0.015,0.029,22,서울 동작구 사당4동
서울,동작구,111241,20030819,0.004,1.5,0.003,0.034,35,서울 동작구 사당4동
서울,동작구,111241,20030822,0.005,0.2,0.01,0.008,40,서울 동작구 사당4동
서울,관악구,111251,20030820,0.008,0.4,0.003,0.016,56,서울 관악구 신림5동
서울,강남구,111261,20030928,0.005,0.4,0.008,0.047,51,서울 강남구 대치동
서울,강남구,111261,20030929,0.006,0.3,0.016,0.024,24,서울 강남구 대치동
서울,강남구,111261,20030930,0.003,0.3,0.018,0.023,27,서울 강남구 대치동
서울,서초구,111262,20030729,0.004,0.5,0.017,0.034,25,서울 서초구 반포2동
서울,서초구,111262,20030801,0.002,0.2,0.028,0.045,23,서울 서초구 반포2동
서울,서초구,111262,20030802,0.003,0.3,0.024,0.038,21,서울 서초구 반포2동
서울,동작구,111241,20030823,0.002,0.2,0.006,0.015,14,서울 동작구 사당4동
서울,동작구,111241,20030824,0.004,0.2,0.008,0.021,5,서울 동작구 사당4동
서울,동작구,111241,20030825,0.004,0.2,0.008,0.034,31,서울 동작구 사당4동
서울,동작구,111241,20030828,0.002,0.2,0.016,0.035,18,서울 동작구 사당4동
서울,관악구,111251,20030827,0.008,0.6,0.007,0.033,54,서울 관악구 신림5동
서울,관악구,111251,20030829,0.005,0.5,0.007,0.032,64,서울 관악구 신림5동
서울,관악구,111251,20030830,0.008,0.5,0.007,0.023,15,서울 관악구 신림5동
서울,서초구,111262,20030803,0.002,0.5,0.018,0.03,29,서울 서초구 반포2동
서울,서초구,111262,20030804,0.002,0.5,0.028,0.042,49,서울 서초구 반포2동
서울,서초구,111262,20030805,0.002,0.2,0.047,0.023,45,서울 서초구 반포2동
서울,서초구,111262,20030806,0.002,0.3,0.036,-999,19,서울 서초구 반포2동
서울,동작구,111241,20030829,0.003,0.4,0.008,0.042,42,서울 동작구 사당4동
서울,동작구,111241,20030831,0.004,0.1,0.026,0.022,14,서울 동작구 사당4동
서울,동작구,111241,20030901,0.006,0.6,0.007,0.045,53,서울 동작구 사당4동
서울,관악구,111251,20030901,0.005,0.6,0.007,0.042,44,서울 관악구 신림5동
서울,관악구,111251,20030902,0.008,0.7,0.003,0.042,33,서울 관악구 신림5동
서울,강남구,111261,20030702,0.005,0.6,0.045,0.039,73,서울 강남구 대치동
서울,강남구,111261,20030703,0.009,0.3,0.026,0.024,10,서울 강남구 대치동
서울,강남구,111261,20030705,0.003,0.4,0.029,0.035,16,서울 강남구 대치동
서울,강남구,111261,20030706,0.005,0.5,0.025,0.038,77,서울 강남구 대치동
서울,강남구,111261,20030707,0.003,0.2,0.031,0.015,19,서울 강남구 대치동
서울,서초구,111262,20030810,0.009,0.4,0.028,0.025,45,서울 서초구 반포2동
서울,서초구,111262,20030811,0.004,0.9,0.013,0.042,34,서울 서초구 반포2동
서울,서초구,111262,20030812,0.006,0.4,0.025,0.033,53,서울 서초구 반포2동
서울,서초구,111262,20030815,0.003,0.2,0.033,0.014,30,서울 서초구 반포2동
서울,동작구,111241,20030904,0.004,1.8,0.013,0.055,81,서울 동작구 사당4동
서울,동작구,111241,20030905,0.001,0.1,-999,-999,16,서울 동작구 사당4동
서울,동작구,111241,20030907,0.003,0.4,0.008,0.028,16,서울 동작구 사당4동
서울,동작구,111241,20030908,0.002,0.2,0.018,0.017,-999,서울 동작구 사당4동
서울,동작구,111241,20030910,0.002,0.2,0.021,0.021,26,서울 동작구 사당4동
서울,관악구,111251,20030908,-999,-999,0.006,-999,-999,서울 관악구 신림5동
서울,관악구,111251,20030909,0.008,0.3,0.009,0.048,33,서울 관악구 신림5동
서울,관악구,111251,20030911,0.005,0.4,0.014,0.032,58,서울 관악구 신림5동
서울,관악구,111251,20030912,0.005,0.2,0.015,0.019,16,서울 관악구 신림5동
서울,관악구,111251,20030913,0.004,0.2,0.022,0.013,8,서울 관악구 신림5동
서울,강남구,111261,20030708,0.003,0.3,0,0.02,16,서울 강남구 대치동
서울,강남구,111261,20030709,0.002,0.5,0.006,0.037,26,서울 강남구 대치동
서울,강남구,111261,20030711,0.004,0.5,0.029,0.03,18,서울 강남구 대치동
서울,강남구,111261,20030713,0.004,0.2,0.06,0.008,5,서울 강남구 대치동
서울,서초구,111262,20030817,0.003,0.2,0.025,0.02,22,서울 서초구 반포2동
서울,서초구,111262,20030818,0.004,0.4,0.016,0.031,15,서울 서초구 반포2동
서울,서초구,111262,20030820,0.008,0.6,0.016,0.023,53,서울 서초구 반포2동
서울,서초구,111262,20030821,-999,0.2,-999,0.027,40,서울 서초구 반포2동
서울,관악구,111251,20030914,0.004,0.3,0.03,0.017,26,서울 관악구 신림5동
서울,관악구,111251,20030915,0.004,0.5,0.029,0.041,120,서울 관악구 신림5동
서울,강남구,111261,20030715,0.005,0.3,0.021,0.029,26,서울 강남구 대치동
서울,강남구,111261,20030718,0.004,0.3,0.014,0.024,18,서울 강남구 대치동
서울,서초구,111262,20030823,0.002,0.5,0.003,0.021,29,서울 서초구 반포2동
서울,서초구,111262,20030824,0.001,0.3,0.009,0.031,7,서울 서초구 반포2동
서울,동작구,111241,20030917,0.005,1.2,0.005,0.053,163,서울 동작구 사당4동
서울,동작구,111241,20030918,0.003,0.2,0.007,0.02,33,서울 동작구 사당4동
서울,관악구,111251,20030920,0.005,0.2,0.017,0.031,16,서울 관악구 신림5동
서울,관악구,111251,20030922,0.004,0.4,0.009,0.041,32,서울 관악구 신림5동
서울,관악구,111251,20030925,0.001,0.4,0.011,0.057,34,서울 관악구 신림5동
서울,관악구,111251,20030926,0.002,0.2,0.035,0.032,50,서울 관악구 신림5동
서울,강남구,111261,20030721,0.003,0.4,0.011,0.03,53,서울 강남구 대치동
서울,강남구,111261,20030723,0.006,0.4,0.004,0.034,17,서울 강남구 대치동
서울,강남구,111261,20030725,0.004,0.3,0.016,0.014,10,서울 강남구 대치동
서울,서초구,111262,20030828,0.002,0.4,-999,0.038,-999,서울 서초구 반포2동
서울,서초구,111262,20030829,0.005,0.3,0.013,0.045,62,서울 서초구 반포2동
서울,서초구,111262,20030830,0.004,0.2,0.011,0.031,6,서울 서초구 반포2동
서울,서초구,111262,20030901,0.004,0.9,0.004,0.044,37,서울 서초구 반포2동
서울,서초구,111262,20030902,0.006,1,0.003,0.059,40,서울 서초구 반포2동
서울,서초구,111262,20030903,0.005,1.1,0.008,0.061,81,서울 서초구 반포2동
서울,동작구,111241,20030924,0.004,0.3,0.015,0.031,27,서울 동작구 사당4동
서울,관악구,111251,20030927,0.002,0.4,0.014,0.066,73,서울 관악구 신림5동
서울,관악구,111251,20030928,0.001,0.4,0.01,0.065,67,서울 관악구 신림5동
서울,관악구,111251,20030929,0.005,0.2,0.016,0.033,58,서울 관악구 신림5동
서울,관악구,111251,20030930,0.002,0.2,0.016,0.031,41,서울 관악구 신림5동
서울,강남구,111261,20030728,0.002,0.2,0.01,0.02,19,서울 강남구 대치동
서울,강남구,111261,20030730,0.005,0.3,0.02,0.031,16,서울 강남구 대치동
서울,강남구,111261,20030801,0.004,0.3,0.035,0.026,20,서울 강남구 대치동
서울,서초구,111262,20030904,0.003,0.6,0.013,0.065,55,서울 서초구 반포2동
서울,서초구,111262,20030908,0.002,-999,0.024,0.031,18,서울 서초구 반포2동
서울,도산대로,111263,20030706,0.011,0.9,0.015,0.054,130,서울 강남구 논현동
서울,도산대로,111263,20030707,0.011,1.4,0.015,0.045,43,서울 강남구 논현동
서울,도산대로,111263,20030710,0.009,1.1,0.01,0.048,63,서울 강남구 논현동
서울,도산대로,111263,20030711,0.002,1.1,0.021,0.05,86,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030816,0.004,0.3,0.022,0.018,28,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030817,0.002,0.2,0.035,0.004,21,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030818,0.002,0.3,0.016,0.019,21,서울 송파구 잠실본동
서울,송파구,111273,20030922,0.003,0.2,0.022,0.019,16,서울 송파구 방이동
서울,송파구,111273,20030923,0.001,0.2,0.035,0.011,16,서울 송파구 방이동
서울,송파구,111273,20030924,0.004,0.4,0.023,0.023,27,서울 송파구 방이동
서울,강동구,111274,20030723,0.002,0.5,0.002,0.029,47,서울 강동구 천호1동
서울,강동구,111274,20030725,0.009,0.2,0.033,0.008,8,서울 강동구 천호1동
서울,강동구,111274,20030726,0.003,0.1,0.027,0.009,16,서울 강동구 천호1동
서울,강동구,111274,20030727,0.002,0.2,0.01,0.014,12,서울 강동구 천호1동
서울,도산대로,111263,20030712,0.004,2,0.004,0.054,113,서울 강남구 논현동
서울,도산대로,111263,20030713,0.002,0.6,0.032,0.027,35,서울 강남구 논현동
서울,도산대로,111263,20030714,0.002,1.3,0.011,0.046,36,서울 강남구 논현동
서울,도산대로,111263,20030715,0.004,1.3,0.012,0.057,43,서울 강남구 논현동
서울,도산대로,111263,20030717,0.003,0.9,0.017,0.03,-999,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030821,0.003,0.3,0.006,0.016,4,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030822,0.004,0.3,0.007,0.012,-999,서울 송파구 잠실본동
서울,송파구,111273,20030929,0.003,0.2,0.029,0.013,24,서울 송파구 방이동
서울,강동구,111274,20030729,0.003,0.2,0.016,0.009,5,서울 강동구 천호1동
서울,강동구,111274,20030730,0.005,0.1,0.031,0.017,16,서울 강동구 천호1동
서울,강동구,111274,20030731,0.011,0.8,0.068,0.066,123,서울 강동구 천호1동
서울,강동구,111274,20030801,0.009,0.5,0.034,0.037,82,서울 강동구 천호1동
서울,도산대로,111263,20030718,0.003,2,0.002,0.047,41,서울 강남구 논현동
서울,도산대로,111263,20030719,0.002,0.7,0.023,0.038,71,서울 강남구 논현동
서울,도산대로,111263,20030720,0.004,1.1,0.022,0.044,57,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030827,0.007,0.4,0.013,0.026,38,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030828,0.002,0.2,0.032,0.015,2,서울 송파구 잠실본동
서울,송파구,111273,20030701,0.005,0.5,0.016,0.062,120,서울 송파구 방이동
서울,강동구,111274,20030804,-999,0.3,0.021,0.019,8,서울 강동구 천호1동
서울,도산대로,111263,20030727,0.002,0.9,0.002,0.025,27,서울 강남구 논현동
서울,도산대로,111263,20030729,0.005,1.2,0.007,0.031,35,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030903,0.003,0.8,0.004,0.05,87,서울 송파구 잠실본동
서울,송파구,111273,20030702,0.006,0.1,0.058,0.037,63,서울 송파구 방이동
서울,송파구,111273,20030703,0.004,0.2,0.04,0.017,8,서울 송파구 방이동
서울,송파구,111273,20030705,0.004,0.2,0.04,0.027,29,서울 송파구 방이동
서울,송파구,111273,20030708,0.004,0.3,0.046,0.009,11,서울 송파구 방이동
서울,강동구,111274,20030810,0.003,0.5,0.035,0.03,45,서울 강동구 천호1동
서울,강동구,111274,20030811,0.005,0.5,0.014,0.034,14,서울 강동구 천호1동
서울,강동구,111274,20030812,0.001,0.3,0.045,0.021,40,서울 강동구 천호1동
서울,강동구,111274,20030813,0.003,0.3,0.024,0.025,48,서울 강동구 천호1동
서울,강동구,111274,20030816,0.002,0.4,0.03,0.015,25,서울 강동구 천호1동
서울,도산대로,111263,20030731,0.009,1.4,0.018,0.089,98,서울 강남구 논현동
서울,도산대로,111263,20030801,0.007,1.6,0.013,0.056,95,서울 강남구 논현동
서울,도산대로,111263,20030802,0.008,1.4,0.007,0.051,65,서울 강남구 논현동
서울,도산대로,111263,20030804,0.007,1.8,0.009,0.047,96,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030913,0.003,0.2,0.023,0.017,16,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030914,0.004,0.4,0.048,0.016,32,서울 송파구 잠실본동
서울,송파구,111273,20030709,0.003,0.3,0.007,0.037,37,서울 송파구 방이동
서울,송파구,111273,20030714,0.002,0.1,0.036,0.009,14,서울 송파구 방이동
서울,도산대로,111263,20030806,0.005,0.5,0.031,0.037,33,서울 강남구 논현동
서울,도산대로,111263,20030807,0.005,1.2,0.008,0.061,41,서울 강남구 논현동
서울,도산대로,111263,20030808,0.007,1.3,0.022,0.05,55,서울 강남구 논현동
서울,도산대로,111263,20030810,0.009,0.7,0.021,0.039,57,서울 강남구 논현동
서울,도산대로,111263,20030811,0.005,1.7,0.006,0.049,57,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030915,0.007,0.6,0.031,0.031,75,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030916,0.004,0.8,0.021,0.059,101,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030917,0.007,0.7,0.013,0.048,89,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030919,0.003,0.3,0.019,0.017,5,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030920,0.003,0.2,0.031,0.013,7,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030921,0.002,0.2,0.032,0.01,14,서울 송파구 잠실본동
서울,송파구,111273,20030715,0.001,0.2,0.039,0.012,9,서울 송파구 방이동
서울,송파구,111273,20030718,0.004,0.2,0.015,0.031,6,서울 송파구 방이동
서울,송파구,111273,20030720,0.003,0.3,0.044,0.018,50,서울 송파구 방이동
서울,강동구,111274,20030823,0.003,0.5,0.001,0.027,31,서울 강동구 천호1동
서울,강동구,111274,20030824,0.003,0.3,0.012,0.014,5,서울 강동구 천호1동
서울,강동구,111274,20030825,0.003,0.3,0.026,0.012,8,서울 강동구 천호1동
서울,강동구,111274,20030826,0.004,0.7,0.004,0.049,70,서울 강동구 천호1동
서울,강동구,111274,20030827,0.003,0.3,0.015,0.022,24,서울 강동구 천호1동
서울,도산대로,111263,20030815,0.005,-999,0.019,0.021,32,서울 강남구 논현동
서울,도산대로,111263,20030817,0.004,-999,0.017,0.031,32,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030922,0.006,0.2,0.02,0.017,26,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030923,0.004,0.2,0.023,0.017,15,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030924,0.003,0.2,0.021,0.018,29,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030927,0.005,0.4,0.017,0.038,63,서울 송파구 잠실본동
서울,송파구,111273,20030721,0.003,0.2,0.029,0.019,28,서울 송파구 방이동
서울,송파구,111273,20030722,0.003,0.2,0.011,0.018,-999,서울 송파구 방이동
서울,송파구,111273,20030724,0.003,0.3,0.027,0.015,14,서울 송파구 방이동
서울,송파구,111273,20030726,0.003,0.2,0.028,0.011,3,서울 송파구 방이동
서울,강동구,111274,20030829,-999,0.5,0.004,0.043,88,서울 강동구 천호1동
서울,강동구,111274,20030830,0.002,0.3,0.021,0.018,7,서울 강동구 천호1동
서울,강동구,111274,20030831,0.002,0.1,0.042,-999,4,서울 강동구 천호1동
서울,강동구,111274,20030901,0.001,0.2,0.025,0.015,5,서울 강동구 천호1동
서울,강동구,111274,20030903,0.005,0.5,0.005,0.034,47,서울 강동구 천호1동
서울,강동구,111274,20030904,0.003,0.4,0.026,0.018,-999,서울 강동구 천호1동
서울,도산대로,111263,20030819,0.005,1.9,0.003,0.031,46,서울 강남구 논현동
서울,도산대로,111263,20030820,-999,-999,-999,-999,-999,서울 강남구 논현동
서울,도산대로,111263,20030822,0.013,-999,-999,-999,-999,서울 강남구 논현동
서울,도산대로,111263,20030824,0.005,0.5,0.003,0.025,11,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030928,0.006,0.5,0.012,0.042,51,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030930,0.005,0.3,0.016,0.022,34,서울 송파구 잠실본동
서울,송파구,111273,20030730,0.001,0.2,0.025,0.026,33,서울 송파구 방이동
서울,송파구,111273,20030731,0.003,0.4,0.063,0.054,91,서울 송파구 방이동
서울,송파구,111273,20030802,0.003,0.1,0.021,0.025,21,서울 송파구 방이동
서울,강동구,111274,20030905,0.003,0.3,0.001,0.024,21,서울 강동구 천호1동
서울,강동구,111274,20030908,0.002,0.3,0.028,0.02,9,서울 강동구 천호1동
서울,강동구,111274,20030909,0.002,0.4,0.024,0.025,36,서울 강동구 천호1동
서울,도산대로,111263,20030825,0.007,0.9,0.011,0.033,-999,서울 강남구 논현동
서울,도산대로,111263,20030826,0.009,2.4,0.003,0.059,114,서울 강남구 논현동
서울,도산대로,111263,20030828,0.008,0.9,0.016,0.046,21,서울 강남구 논현동
서울,도산대로,111263,20030831,0.004,0.6,0.023,0.028,20,서울 강남구 논현동
서울,송파구,111273,20030803,0.005,0.3,0.006,0.026,46,서울 송파구 방이동
서울,송파구,111273,20030804,0.002,0.2,0.018,0.016,22,서울 송파구 방이동
서울,송파구,111273,20030805,0.006,0.1,0.042,0.021,45,서울 송파구 방이동
서울,송파구,111273,20030806,0.005,0.1,0.04,0.026,52,서울 송파구 방이동
서울,송파구,111273,20030807,0.004,0.2,0.026,0.036,20,서울 송파구 방이동
서울,송파구,111273,20030808,0.004,0.3,0.044,0.018,-999,서울 송파구 방이동
서울,강동구,111274,20030911,0.002,0.5,0.02,0.015,26,서울 강동구 천호1동
서울,강동구,111274,20030913,0.002,0.4,0.024,0.02,15,서울 강동구 천호1동
서울,강동구,111274,20030915,0.01,0.6,0.053,0.016,73,서울 강동구 천호1동
서울,강동구,111274,20030916,0.007,0.9,0.024,0.054,125,서울 강동구 천호1동
서울,도산대로,111263,20030905,0.001,0.4,0.003,0.015,21,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030702,0.005,0.5,0.059,0.035,110,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030706,0.003,0.2,0.028,0.024,157,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030707,0.003,0.2,0.038,0.012,8,서울 송파구 잠실본동
서울,송파구,111273,20030809,0.004,0.2,0.035,0.034,44,서울 송파구 방이동
서울,송파구,111273,20030810,0.007,0.2,0.035,0.026,-999,서울 송파구 방이동
서울,송파구,111273,20030811,0.004,0.4,0.012,0.04,21,서울 송파구 방이동
서울,송파구,111273,20030812,0.005,0.4,0.038,0.039,32,서울 송파구 방이동
서울,송파구,111273,20030813,0.005,0.3,0.016,0.043,80,서울 송파구 방이동
서울,강동구,111274,20030917,0.002,0.8,0.019,0.043,63,서울 강동구 천호1동
서울,강동구,111274,20030918,0.001,0.6,0.001,0.034,52,서울 강동구 천호1동
서울,강동구,111274,20030919,0.002,0.1,0.029,0.012,8,서울 강동구 천호1동
서울,강동구,111274,20030920,0.002,0.2,0.036,0.008,13,서울 강동구 천호1동
서울,강동구,111274,20030922,0.002,0.2,0.027,0.014,15,서울 강동구 천호1동
서울,강동구,111274,20030923,0.002,0.2,0.03,0.016,21,서울 강동구 천호1동
서울,도산대로,111263,20030907,-999,-999,-999,-999,-999,서울 강남구 논현동
서울,도산대로,111263,20030909,0.001,1.1,0.009,0.063,51,서울 강남구 논현동
서울,도산대로,111263,20030910,0.001,0.9,0.013,0.05,51,서울 강남구 논현동
서울,도산대로,111263,20030911,0.002,0.8,0.013,0.024,54,서울 강남구 논현동
서울,도산대로,111263,20030912,0.002,0.5,0.015,0.021,13,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030708,0.005,0.2,0.03,0.02,18,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030709,0.002,0.5,0.003,0.037,68,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030711,0.002,0.5,0.039,0.016,33,서울 송파구 잠실본동
서울,송파구,111273,20030815,0.004,0.4,0.037,0.011,12,서울 송파구 방이동
서울,송파구,111273,20030816,0.002,0.3,0.028,0.021,34,서울 송파구 방이동
서울,송파구,111273,20030817,0.003,0.3,0.038,0.012,13,서울 송파구 방이동
서울,송파구,111273,20030819,0.005,0.5,0.007,0.029,31,서울 송파구 방이동
서울,송파구,111273,20030821,0.002,0.5,0.008,0.035,19,서울 송파구 방이동
서울,강동구,111274,20030924,0.002,0.2,0.029,0.013,25,서울 강동구 천호1동
서울,강동구,111274,20030929,0.005,0.3,0.032,0.009,36,서울 강동구 천호1동
서울,도산대로,111263,20030913,0.001,0.5,0.021,0.025,26,서울 강남구 논현동
서울,도산대로,111263,20030914,0.004,0.7,0.036,0.033,67,서울 강남구 논현동
서울,도산대로,111263,20030915,0.008,1.8,0.012,0.066,182,서울 강남구 논현동
서울,도산대로,111263,20030916,0.008,1.4,0.017,0.07,179,서울 강남구 논현동
서울,도산대로,111263,20030918,0.003,1.9,0.002,0.036,117,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030714,0.005,0.2,0.029,0.013,15,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030715,0.005,0.3,0.028,0.016,9,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030716,0.006,0.5,0.031,0.029,18,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030717,0.007,0.4,0.034,0.011,-999,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030718,0.003,0.6,0.005,0.032,24,서울 송파구 잠실본동
서울,송파구,111273,20030822,0.005,0.1,0.012,0.016,14,서울 송파구 방이동
서울,송파구,111273,20030823,0.004,0.2,0.005,0.028,60,서울 송파구 방이동
서울,송파구,111273,20030824,0.002,0.2,0.011,0.018,-999,서울 송파구 방이동
서울,송파구,111273,20030825,0.003,0.2,0.024,0.014,13,서울 송파구 방이동
서울,강동구,111274,20030930,0.005,0.3,0.03,0.015,29,서울 강동구 천호1동
서울,도산대로,111263,20030920,0.003,1,0.014,0.043,31,서울 강남구 논현동
서울,도산대로,111263,20030922,0.003,0.9,0.009,0.048,35,서울 강남구 논현동
서울,도산대로,111263,20030924,0.004,0.6,0.015,0.039,31,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030721,0.004,0.7,0.011,0.028,36,서울 송파구 잠실본동
서울,송파구,111273,20030828,0.003,0.3,0.032,0.017,7,서울 송파구 방이동
서울,송파구,111273,20030829,0.006,0.7,0.005,0.046,119,서울 송파구 방이동
서울,도산대로,111263,20030926,0.006,0.7,0.018,0.049,60,서울 강남구 논현동
서울,도산대로,111263,20030927,0.006,1.7,0.006,0.069,93,서울 강남구 논현동
서울,도산대로,111263,20030929,0.004,0.8,0.013,0.028,49,서울 강남구 논현동
서울,도산대로,111263,20030930,0.007,1.5,0.005,0.055,65,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030727,0.004,0.3,0.012,0.015,26,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030729,0.004,0.3,0.009,0.015,6,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030730,0.002,0.4,0.015,0.036,8,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030731,0.004,0.5,0.062,0.051,48,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030801,0.004,0.4,0.032,0.032,38,서울 송파구 잠실본동
서울,송파구,111273,20030903,0.003,0.3,0.006,0.038,60,서울 송파구 방이동
서울,송파구,111273,20030904,0.003,0.8,0.018,0.047,6,서울 송파구 방이동
서울,송파구,111273,20030906,0.003,0.2,0.021,0.028,16,서울 송파구 방이동
서울,송파구,111273,20030907,0.004,0.2,0.012,0.024,12,서울 송파구 방이동
서울,송파구,111273,20030908,0.005,0.2,0.025,0.021,-999,서울 송파구 방이동
서울,송파구,111273,20030909,0.002,0.2,0.02,0.026,50,서울 송파구 방이동
서울,강동구,111274,20030703,0.001,0.1,0.047,0.012,7,서울 강동구 천호1동
서울,강동구,111274,20030704,0.003,0.1,0.039,0.017,14,서울 강동구 천호1동
서울,강동구,111274,20030705,0.003,0.1,0.038,0.019,11,서울 강동구 천호1동
서울,강동구,111274,20030706,0.003,0.3,0.041,0.015,90,서울 강동구 천호1동
서울,잠실동(폐쇄),111271,20030802,0.005,0.4,0.01,0.031,27,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030803,-999,0.5,0.001,0.02,-999,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030804,0.005,-999,0.012,0.016,-999,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030806,0.002,0.3,0.034,0.025,41,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030807,0.003,0.3,0.019,0.032,11,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030808,0.004,0.3,0.042,0.015,-999,서울 송파구 잠실본동
서울,송파구,111273,20030912,0.005,0.2,0.024,0.01,3,서울 송파구 방이동
서울,송파구,111273,20030914,0.01,0.2,0.044,0.021,20,서울 송파구 방이동
서울,송파구,111273,20030915,0.006,0.3,0.046,0.017,149,서울 송파구 방이동
서울,강동구,111274,20030710,0.003,0.4,0.014,0.042,31,서울 강동구 천호1동
서울,강동구,111274,20030711,0.004,0.2,0.045,0.017,53,서울 강동구 천호1동
서울,강동구,111274,20030712,0.003,0.3,0.018,0.026,61,서울 강동구 천호1동
서울,강동구,111274,20030714,0.002,0.1,0.038,0.01,23,서울 강동구 천호1동
서울,강동구,111274,20030715,0.002,0.2,0.039,0.012,14,서울 강동구 천호1동
서울,도산대로,111263,20030701,0.011,1.9,0.005,0.083,210,서울 강남구 논현동
서울,도산대로,111263,20030704,0.009,1.3,0.007,0.058,42,서울 강남구 논현동
서울,도산대로,111263,20030705,0.012,1.2,0.017,0.054,-999,서울 강남구 논현동
서울,잠실동(폐쇄),111271,20030810,0.007,0.4,0.031,0.022,-999,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030811,0.003,0.5,0.012,0.034,-999,서울 송파구 잠실본동
서울,잠실동(폐쇄),111271,20030813,0.004,0.4,0.017,0.028,45,서울 송파구 잠실본동
