Area,Mang,Code,Place,Date_hour,SO2,CO,O3,NO2,PM10,PM25,Add,Date
서울 중구,도시대기,111121,중구,2021063012,0.003,0.6,0.029,0.033,45,28,서울 중구 덕수궁길 15,20210630
서울 용산구,도로변대기,111122,한강대로,2021060112,0.003,0.6,0.011,0.045,44,24,서울 용산구 한강대로 405,20210601
서울 용산구,도로변대기,111122,한강대로,2021060212,0.004,0.7,0.018,0.034,55,28,서울 용산구 한강대로 405,20210602
서울 용산구,도로변대기,111122,한강대로,2021060312,0.004,0.5,0.021,0.027,54,21,서울 용산구 한강대로 405,20210603
서울 용산구,도로변대기,111122,한강대로,2021060412,0.003,0.7,0.015,0.04,43,23,서울 용산구 한강대로 405,20210604
서울 용산구,도로변대기,111122,한강대로,2021060512,0.004,0.8,0.025,0.036,72,36,서울 용산구 한강대로 405,20210605
서울 용산구,도로변대기,111122,한강대로,2021060612,0.003,0.8,0.04,0.024,69,43,서울 용산구 한강대로 405,20210606
서울 용산구,도로변대기,111122,한강대로,2021060712,0.003,0.6,0.02,0.033,61,24,서울 용산구 한강대로 405,20210607
서울 용산구,도로변대기,111122,한강대로,2021060812,0.004,0.8,0.017,0.042,41,25,서울 용산구 한강대로 405,20210608
서울 용산구,도로변대기,111122,한강대로,2021060912,,,,,,,서울 용산구 한강대로 405,20210609
서울 용산구,도로변대기,111122,한강대로,2021061012,0.004,0.7,0.035,0.038,75,45,서울 용산구 한강대로 405,20210610
서울 용산구,도로변대기,111122,한강대로,2021061112,0.004,0.7,0.016,0.04,32,16,서울 용산구 한강대로 405,20210611
서울 용산구,도로변대기,111122,한강대로,2021061212,0.004,0.6,0.015,0.022,42,22,서울 용산구 한강대로 405,20210612
서울 용산구,도로변대기,111122,한강대로,2021061312,0.004,0.7,0.02,0.035,47,36,서울 용산구 한강대로 405,20210613
서울 용산구,도로변대기,111122,한강대로,2021061412,0.004,0.6,0.019,0.028,64,32,서울 용산구 한강대로 405,20210614
서울 용산구,도로변대기,111122,한강대로,2021061512,0.004,0.7,0.006,0.031,37,20,서울 용산구 한강대로 405,20210615
서울 용산구,도로변대기,111122,한강대로,2021061612,0.004,0.5,0.015,0.015,29,12,서울 용산구 한강대로 405,20210616
서울 용산구,도로변대기,111122,한강대로,2021061712,0.005,0.6,0.014,0.024,30,11,서울 용산구 한강대로 405,20210617
서울 용산구,도로변대기,111122,한강대로,2021061812,0.003,0.8,0.009,0.039,19,7,서울 용산구 한강대로 405,20210618
서울 용산구,도로변대기,111122,한강대로,2021061912,0.003,0.7,0.026,0.031,44,29,서울 용산구 한강대로 405,20210619
서울 용산구,도로변대기,111122,한강대로,2021062012,0.004,0.7,0.035,0.026,69,39,서울 용산구 한강대로 405,20210620
서울 용산구,도로변대기,111122,한강대로,2021062112,0.004,0.7,0.026,0.028,46,32,서울 용산구 한강대로 405,20210621
서울 용산구,도로변대기,111122,한강대로,2021062212,0.003,0.6,0.016,0.029,37,21,서울 용산구 한강대로 405,20210622
서울 용산구,도로변대기,111122,한강대로,2021062312,0.004,0.6,0.023,0.025,35,18,서울 용산구 한강대로 405,20210623
서울 용산구,도로변대기,111122,한강대로,2021062412,,,,,,,서울 용산구 한강대로 405,20210624
서울 용산구,도로변대기,111122,한강대로,2021062512,0.004,0.7,0.021,0.046,49,31,서울 용산구 한강대로 405,20210625
서울 용산구,도로변대기,111122,한강대로,2021062612,0.003,0.6,0.018,0.024,29,16,서울 용산구 한강대로 405,20210626
서울 용산구,도로변대기,111122,한강대로,2021062712,0.003,0.5,0.027,0.017,29,20,서울 용산구 한강대로 405,20210627
서울 용산구,도로변대기,111122,한강대로,2021062812,0.004,0.7,0.011,0.032,37,19,서울 용산구 한강대로 405,20210628
서울 용산구,도로변대기,111122,한강대로,2021062912,0.004,0.7,0.016,0.029,48,28,서울 용산구 한강대로 405,20210629
서울 용산구,도로변대기,111122,한강대로,2021063012,0.003,0.8,0.015,0.034,55,31,서울 용산구 한강대로 405,20210630
서울 종로구,도시대기,111123,종로구,2021060112,0.003,0.5,0.029,0.027,35,16,서울 종로구 종로35가길 19,20210601
서울 종로구,도시대기,111123,종로구,2021060212,0.004,0.5,0.053,0.022,47,22,서울 종로구 종로35가길 19,20210602
서울 종로구,도시대기,111123,종로구,2021060312,,,,,,,서울 종로구 종로35가길 19,20210603
서울 종로구,도시대기,111123,종로구,2021060412,0.003,0.4,0.045,0.017,31,13,서울 종로구 종로35가길 19,20210604
서울 종로구,도시대기,111123,종로구,2021060512,0.004,0.5,0.063,0.015,61,26,서울 종로구 종로35가길 19,20210605
서울 종로구,도시대기,111123,종로구,2021060612,0.006,0.5,0.087,0.009,55,31,서울 종로구 종로35가길 19,20210606
서울 종로구,도시대기,111123,종로구,2021060712,0.003,0.5,0.041,0.027,36,16,서울 종로구 종로35가길 19,20210607
서울 종로구,도시대기,111123,종로구,2021060812,0.005,0.5,0.052,0.025,31,16,서울 종로구 종로35가길 19,20210608
서울 종로구,도시대기,111123,종로구,2021060912,0.004,0.5,0.06,0.03,38,21,서울 종로구 종로35가길 19,20210609
서울 종로구,도시대기,111123,종로구,2021061012,0.004,0.5,0.071,0.03,54,31,서울 종로구 종로35가길 19,20210610
서울 종로구,도시대기,111123,종로구,2021061112,0.003,0.4,0.042,0.017,18,11,서울 종로구 종로35가길 19,20210611
서울 종로구,도시대기,111123,종로구,2021061212,0.003,0.3,0.045,0.009,17,10,서울 종로구 종로35가길 19,20210612
서울 종로구,도시대기,111123,종로구,2021061312,0.005,0.5,0.06,0.021,41,26,서울 종로구 종로35가길 19,20210613
서울 종로구,도시대기,111123,종로구,2021061412,,,,,,,서울 종로구 종로35가길 19,20210614
서울 종로구,도시대기,111123,종로구,2021061512,0.003,0.4,0.017,0.015,16,11,서울 종로구 종로35가길 19,20210615
서울 종로구,도시대기,111123,종로구,2021061612,0.004,0.3,0.042,0.006,6,2,서울 종로구 종로35가길 19,20210616
서울 종로구,도시대기,111123,종로구,2021061712,0.003,0.4,0.029,0.018,15,6,서울 종로구 종로35가길 19,20210617
서울 종로구,도시대기,111123,종로구,2021061812,0.003,0.4,0.03,0.016,7,4,서울 종로구 종로35가길 19,20210618
서울 종로구,도시대기,111123,종로구,2021061912,0.004,0.5,0.071,0.013,34,23,서울 종로구 종로35가길 19,20210619
서울 종로구,도시대기,111123,종로구,2021062012,0.004,0.5,0.091,0.009,40,28,서울 종로구 종로35가길 19,20210620
서울 종로구,도시대기,111123,종로구,2021062112,0.004,0.4,0.068,0.009,36,24,서울 종로구 종로35가길 19,20210621
서울 종로구,도시대기,111123,종로구,2021062212,0.005,0.4,0.047,0.018,21,12,서울 종로구 종로35가길 19,20210622
서울 종로구,도시대기,111123,종로구,2021062312,0.003,0.4,0.053,0.01,19,12,서울 종로구 종로35가길 19,20210623
서울 종로구,도시대기,111123,종로구,2021062412,0.005,0.5,0.048,0.018,25,17,서울 종로구 종로35가길 19,20210624
서울 종로구,도시대기,111123,종로구,2021062512,0.003,0.5,0.067,0.016,35,25,서울 종로구 종로35가길 19,20210625
서울 종로구,도시대기,111123,종로구,2021062612,0.004,0.4,0.041,0.015,18,13,서울 종로구 종로35가길 19,20210626
서울 종로구,도시대기,111123,종로구,2021062712,0.004,0.4,0.063,0.005,20,15,서울 종로구 종로35가길 19,20210627
서울 종로구,도시대기,111123,종로구,2021062812,0.004,0.5,0.031,0.021,22,16,서울 종로구 종로35가길 19,20210628
서울 종로구,도시대기,111123,종로구,2021062912,0.004,0.4,0.049,0.016,25,18,서울 종로구 종로35가길 19,20210629
서울 종로구,도시대기,111123,종로구,2021063012,0.003,0.5,0.037,0.023,38,27,서울 종로구 종로35가길 19,20210630
서울 중구,도로변대기,111124,청계천로,2021060112,0.003,0.7,0.024,0.038,37,23,서울 중구 청계천로 184,20210601
서울 중구,도로변대기,111124,청계천로,2021060212,0.005,0.8,0.04,0.043,48,30,서울 중구 청계천로 184,20210602
서울 중구,도로변대기,111124,청계천로,2021060312,0.004,0.8,0.025,0.047,33,20,서울 중구 청계천로 184,20210603
서울 중구,도로변대기,111124,청계천로,2021060412,0.003,0.6,0.042,0.031,41,20,서울 중구 청계천로 184,20210604
서울 중구,도로변대기,111124,청계천로,2021060512,0.004,0.6,0.06,0.023,61,37,서울 중구 청계천로 184,20210605
서울 중구,도로변대기,111124,청계천로,2021060612,0.003,0.6,0.082,0.018,66,47,서울 중구 청계천로 184,20210606
서울 중구,도로변대기,111124,청계천로,2021060712,0.005,1.1,0.027,0.05,38,20,서울 중구 청계천로 184,20210607
서울 중구,도로변대기,111124,청계천로,2021060812,0.005,0.8,0.045,0.042,35,22,서울 중구 청계천로 184,20210608
서울 중구,도로변대기,111124,청계천로,2021060912,0.004,0.9,0.045,0.049,48,28,서울 중구 청계천로 184,20210609
서울 중구,도로변대기,111124,청계천로,2021061012,0.006,0.9,0.059,0.053,62,44,서울 중구 청계천로 184,20210610
서울 중구,도로변대기,111124,청계천로,2021061112,0.005,0.7,0.041,0.029,23,15,서울 중구 청계천로 184,20210611
서울 중구,도로변대기,111124,청계천로,2021061212,0.004,0.4,0.044,0.018,22,17,서울 중구 청계천로 184,20210612
서울 중구,도로변대기,111124,청계천로,2021061312,0.005,0.5,0.063,0.026,42,33,서울 중구 청계천로 184,20210613
서울 중구,도로변대기,111124,청계천로,2021061412,0.005,0.7,0.041,0.034,37,26,서울 중구 청계천로 184,20210614
서울 중구,도로변대기,111124,청계천로,2021061512,0.004,0.6,0.013,0.023,22,15,서울 중구 청계천로 184,20210615
서울 중구,도로변대기,111124,청계천로,2021061612,0.004,0.5,0.034,0.016,12,6,서울 중구 청계천로 184,20210616
서울 중구,도로변대기,111124,청계천로,2021061712,0.004,0.7,0.022,0.029,21,9,서울 중구 청계천로 184,20210617
서울 중구,도로변대기,111124,청계천로,2021061812,0.004,0.7,0.025,0.024,8,6,서울 중구 청계천로 184,20210618
서울 중구,도로변대기,111124,청계천로,2021061912,0.004,0.6,0.064,0.031,40,27,서울 중구 청계천로 184,20210619
서울 중구,도로변대기,111124,청계천로,2021062012,0.005,0.6,0.082,0.02,47,34,서울 중구 청계천로 184,20210620
서울 중구,도로변대기,111124,청계천로,2021062112,0.004,0.5,0.064,0.016,40,27,서울 중구 청계천로 184,20210621
서울 중구,도로변대기,111124,청계천로,2021062212,0.004,0.7,0.038,0.033,29,16,서울 중구 청계천로 184,20210622
서울 중구,도로변대기,111124,청계천로,2021062312,0.004,0.6,0.047,0.021,22,14,서울 중구 청계천로 184,20210623
서울 중구,도로변대기,111124,청계천로,2021062412,0.004,0.7,0.039,0.036,31,20,서울 중구 청계천로 184,20210624
서울 중구,도로변대기,111124,청계천로,2021062512,0.005,0.8,0.052,0.038,43,28,서울 중구 청계천로 184,20210625
서울 중구,도로변대기,111124,청계천로,2021062612,0.004,0.6,0.03,0.024,24,14,서울 중구 청계천로 184,20210626
서울 중구,도로변대기,111124,청계천로,2021062712,0.004,0.4,0.055,0.012,25,18,서울 중구 청계천로 184,20210627
서울 중구,도로변대기,111124,청계천로,2021062812,0.004,0.8,0.021,0.034,31,19,서울 중구 청계천로 184,20210628
서울 중구,도로변대기,111124,청계천로,2021062912,0.004,0.9,0.034,0.035,36,23,서울 중구 청계천로 184,20210629
서울 중구,도로변대기,111124,청계천로,2021063012,0.004,0.8,0.028,0.041,47,28,서울 중구 청계천로 184,20210630
서울 종로구,도로변대기,111125,종로,2021060112,0.003,0.5,0.025,,50,16,서울 종로구 종로 169,20210601
서울 종로구,도로변대기,111125,종로,2021060212,0.005,0.6,0.04,,44,20,서울 종로구 종로 169,20210602
서울 종로구,도로변대기,111125,종로,2021060312,0.005,0.6,0.026,,30,13,서울 종로구 종로 169,20210603
서울 종로구,도로변대기,111125,종로,2021060412,0.004,0.5,0.033,,30,14,서울 종로구 종로 169,20210604
서울 종로구,도로변대기,111125,종로,2021060512,0.004,0.5,0.049,,54,25,서울 종로구 종로 169,20210605
서울 종로구,도로변대기,111125,종로,2021060612,0.003,0.5,0.072,,58,33,서울 종로구 종로 169,20210606
서울 종로구,도로변대기,111125,종로,2021060712,0.004,0.7,0.021,,45,15,서울 종로구 종로 169,20210607
서울 종로구,도로변대기,111125,종로,2021060812,0.004,0.6,0.043,,43,16,서울 종로구 종로 169,20210608
서울 종로구,도로변대기,111125,종로,2021060912,0.004,0.7,0.04,,45,21,서울 종로구 종로 169,20210609
서울 종로구,도로변대기,111125,종로,2021061012,0.004,0.7,0.053,,59,33,서울 종로구 종로 169,20210610
서울 종로구,도로변대기,111125,종로,2021061112,0.003,0.4,0.028,,23,12,서울 종로구 종로 169,20210611
서울 종로구,도로변대기,111125,종로,2021061212,0.002,0.4,0.035,,29,12,서울 종로구 종로 169,20210612
서울 종로구,도로변대기,111125,종로,2021061312,0.003,0.5,0.048,,40,27,서울 종로구 종로 169,20210613
서울 종로구,도로변대기,111125,종로,2021061412,0.003,0.6,0.035,,38,19,서울 종로구 종로 169,20210614
서울 종로구,도로변대기,111125,종로,2021061512,0.003,0.7,0.007,,25,13,서울 종로구 종로 169,20210615
서울 종로구,도로변대기,111125,종로,2021061612,0.003,0.5,0.026,,51,4,서울 종로구 종로 169,20210616
서울 종로구,도로변대기,111125,종로,2021061712,0.003,0.5,0.018,,20,8,서울 종로구 종로 169,20210617
서울 종로구,도로변대기,111125,종로,2021061812,0.003,0.5,0.017,,11,4,서울 종로구 종로 169,20210618
서울 종로구,도로변대기,111125,종로,2021061912,0.003,0.6,0.05,,45,21,서울 종로구 종로 169,20210619
서울 종로구,도로변대기,111125,종로,2021062012,0.003,0.5,0.069,,45,27,서울 종로구 종로 169,20210620
서울 종로구,도로변대기,111125,종로,2021062112,0.003,0.4,0.055,,43,22,서울 종로구 종로 169,20210621
서울 종로구,도로변대기,111125,종로,2021062212,0.003,0.5,0.033,,33,12,서울 종로구 종로 169,20210622
서울 종로구,도로변대기,111125,종로,2021062312,0.003,0.5,0.038,,21,13,서울 종로구 종로 169,20210623
서울 종로구,도로변대기,111125,종로,2021062412,0.003,0.6,0.033,,29,17,서울 종로구 종로 169,20210624
서울 종로구,도로변대기,111125,종로,2021062512,0.003,0.6,0.042,,40,25,서울 종로구 종로 169,20210625
서울 종로구,도로변대기,111125,종로,2021062612,0.003,0.6,0.022,,26,13,서울 종로구 종로 169,20210626
서울 종로구,도로변대기,111125,종로,2021062712,0.003,0.4,0.047,,28,18,서울 종로구 종로 169,20210627
서울 종로구,도로변대기,111125,종로,2021062812,0.003,0.6,0.017,,26,16,서울 종로구 종로 169,20210628
서울 종로구,도로변대기,111125,종로,2021062912,0.003,0.5,0.031,,31,21,서울 종로구 종로 169,20210629
서울 종로구,도로변대기,111125,종로,2021063012,0.003,0.7,0.026,,47,27,서울 종로구 종로 169,20210630
서울 용산구,도시대기,111131,용산구,2021060112,0.003,0.4,0.026,0.022,35,20,서울 용산구 한남대로 136,20210601
서울 용산구,도시대기,111131,용산구,2021060212,0.004,0.4,0.044,0.019,47,25,서울 용산구 한남대로 136,20210602
서울 용산구,도시대기,111131,용산구,2021060312,0.004,0.3,0.031,0.021,31,15,서울 용산구 한남대로 136,20210603
서울 용산구,도시대기,111131,용산구,2021060412,0.003,0.3,0.036,0.017,26,14,서울 용산구 한남대로 136,20210604
서울 용산구,도시대기,111131,용산구,2021060512,0.003,0.4,0.054,0.013,58,32,서울 용산구 한남대로 136,20210605
서울 용산구,도시대기,111131,용산구,2021060612,0.003,0.4,0.067,0.009,60,38,서울 용산구 한남대로 136,20210606
서울 용산구,도시대기,111131,용산구,2021060712,0.003,0.3,0.032,0.023,36,17,서울 용산구 한남대로 136,20210607
서울 용산구,도시대기,111131,용산구,2021060812,0.003,0.4,0.043,0.022,28,16,서울 용산구 한남대로 136,20210608
서울 용산구,도시대기,111131,용산구,2021060912,0.003,0.4,0.038,0.033,43,24,서울 용산구 한남대로 136,20210609
서울 용산구,도시대기,111131,용산구,2021061012,0.003,0.4,0.066,0.019,54,36,서울 용산구 한남대로 136,20210610
서울 용산구,도시대기,111131,용산구,2021061112,0.003,0.3,0.035,0.017,26,12,서울 용산구 한남대로 136,20210611
서울 용산구,도시대기,111131,용산구,2021061212,0.003,0.3,0.036,0.014,24,15,서울 용산구 한남대로 136,20210612
서울 용산구,도시대기,111131,용산구,2021061312,0.004,0.4,0.052,0.019,38,29,서울 용산구 한남대로 136,20210613
서울 용산구,도시대기,111131,용산구,2021061412,0.003,0.3,0.04,0.021,35,21,서울 용산구 한남대로 136,20210614
서울 용산구,도시대기,111131,용산구,2021061512,0.003,0.3,0.016,0.015,18,12,서울 용산구 한남대로 136,20210615
서울 용산구,도시대기,111131,용산구,2021061612,0.003,0.2,0.032,0.008,9,2,서울 용산구 한남대로 136,20210616
서울 용산구,도시대기,111131,용산구,2021061712,0.003,0.2,0.027,0.012,16,8,서울 용산구 한남대로 136,20210617
서울 용산구,도시대기,111131,용산구,2021061812,0.002,0.3,0.023,0.018,7,3,서울 용산구 한남대로 136,20210618
서울 용산구,도시대기,111131,용산구,2021061912,0.003,0.4,0.054,0.015,36,22,서울 용산구 한남대로 136,20210619
서울 용산구,도시대기,111131,용산구,2021062012,0.004,0.4,0.068,0.01,47,30,서울 용산구 한남대로 136,20210620
서울 용산구,도시대기,111131,용산구,2021062112,0.003,0.4,0.046,0.017,44,26,서울 용산구 한남대로 136,20210621
서울 용산구,도시대기,111131,용산구,2021062212,0.003,0.3,0.033,0.018,46,15,서울 용산구 한남대로 136,20210622
서울 용산구,도시대기,111131,용산구,2021062312,0.002,0.3,0.042,0.012,20,13,서울 용산구 한남대로 136,20210623
서울 용산구,도시대기,111131,용산구,2021062412,0.002,0.3,0.046,0.011,28,17,서울 용산구 한남대로 136,20210624
서울 용산구,도시대기,111131,용산구,2021062512,0.002,0.4,0.051,0.019,38,28,서울 용산구 한남대로 136,20210625
서울 용산구,도시대기,111131,용산구,2021062612,0.002,0.3,0.031,0.013,20,14,서울 용산구 한남대로 136,20210626
서울 용산구,도시대기,111131,용산구,2021062712,0.002,0.3,0.05,0.006,23,16,서울 용산구 한남대로 136,20210627
서울 용산구,도시대기,111131,용산구,2021062812,0.002,0.3,0.019,0.021,27,18,서울 용산구 한남대로 136,20210628
서울 용산구,도시대기,111131,용산구,2021062912,0.002,0.3,0.031,0.02,30,21,서울 용산구 한남대로 136,20210629
서울 용산구,도시대기,111131,용산구,2021063012,0.002,0.4,0.03,0.023,39,29,서울 용산구 한남대로 136,20210630
서울 광진구,도시대기,111141,광진구,2021060112,0.004,0.4,0.033,0.022,36,20,서울특별시 광진구 광나루로 571,20210601
서울 광진구,도시대기,111141,광진구,2021060212,0.004,0.3,0.057,0.017,45,25,서울특별시 광진구 광나루로 571,20210602
서울 광진구,도시대기,111141,광진구,2021060312,,,,,33,14,서울특별시 광진구 광나루로 571,20210603
서울 광진구,도시대기,111141,광진구,2021060412,0.002,0.4,0.04,0.019,25,12,서울특별시 광진구 광나루로 571,20210604
서울 광진구,도시대기,111141,광진구,2021060512,0.003,0.6,0.054,0.017,46,21,서울특별시 광진구 광나루로 571,20210605
서울 광진구,도시대기,111141,광진구,2021060612,0.003,0.6,0.082,0.008,57,34,서울특별시 광진구 광나루로 571,20210606
서울 광진구,도시대기,111141,광진구,2021060712,0.003,0.5,0.044,0.018,35,15,서울특별시 광진구 광나루로 571,20210607
서울 광진구,도시대기,111141,광진구,2021060812,0.003,0.5,0.06,0.018,30,16,서울특별시 광진구 광나루로 571,20210608
서울 광진구,도시대기,111141,광진구,2021060912,0.003,0.6,0.05,0.028,42,20,서울특별시 광진구 광나루로 571,20210609
서울 광진구,도시대기,111141,광진구,2021061012,0.004,0.5,0.08,0.016,51,32,서울특별시 광진구 광나루로 571,20210610
서울 광진구,도시대기,111141,광진구,2021061112,0.003,0.4,0.043,0.015,21,14,서울특별시 광진구 광나루로 571,20210611
서울 광진구,도시대기,111141,광진구,2021061212,0.003,0.4,0.047,0.009,17,9,서울특별시 광진구 광나루로 571,20210612
서울 광진구,도시대기,111141,광진구,2021061312,0.004,0.6,0.066,0.018,36,23,서울특별시 광진구 광나루로 571,20210613
서울 광진구,도시대기,111141,광진구,2021061412,0.003,0.5,0.051,0.014,29,14,서울특별시 광진구 광나루로 571,20210614
서울 광진구,도시대기,111141,광진구,2021061512,0.003,0.4,0.013,0.017,17,8,서울특별시 광진구 광나루로 571,20210615
서울 광진구,도시대기,111141,광진구,2021061612,0.003,0.3,0.039,0.009,16,6,서울특별시 광진구 광나루로 571,20210616
서울 광진구,도시대기,111141,광진구,2021061712,0.003,0.5,0.033,0.013,13,5,서울특별시 광진구 광나루로 571,20210617
서울 광진구,도시대기,111141,광진구,2021061812,,,,,8,5,서울특별시 광진구 광나루로 571,20210618
서울 광진구,도시대기,111141,광진구,2021061912,0.003,0.5,0.061,0.011,33,17,서울특별시 광진구 광나루로 571,20210619
서울 광진구,도시대기,111141,광진구,2021062012,0.004,0.5,0.071,0.01,44,25,서울특별시 광진구 광나루로 571,20210620
서울 광진구,도시대기,111141,광진구,2021062112,0.003,0.5,0.057,0.016,40,23,서울특별시 광진구 광나루로 571,20210621
서울 광진구,도시대기,111141,광진구,2021062212,0.003,0.4,0.04,0.013,21,9,서울특별시 광진구 광나루로 571,20210622
서울 광진구,도시대기,111141,광진구,2021062312,0.003,0.3,0.043,0.011,14,7,서울특별시 광진구 광나루로 571,20210623
서울 광진구,도시대기,111141,광진구,2021062412,0.003,0.4,0.04,0.016,26,14,서울특별시 광진구 광나루로 571,20210624
서울 광진구,도시대기,111141,광진구,2021062512,0.003,0.4,0.059,0.014,35,20,서울특별시 광진구 광나루로 571,20210625
서울 광진구,도시대기,111141,광진구,2021062612,0.003,0.4,0.035,0.011,16,9,서울특별시 광진구 광나루로 571,20210626
서울 광진구,도시대기,111141,광진구,2021062712,0.003,0.4,0.052,0.006,21,14,서울특별시 광진구 광나루로 571,20210627
서울 광진구,도시대기,111141,광진구,2021062812,0.003,0.4,0.029,0.014,22,13,서울특별시 광진구 광나루로 571,20210628
서울 광진구,도시대기,111141,광진구,2021062912,0.003,0.4,0.043,0.014,31,20,서울특별시 광진구 광나루로 571,20210629
서울 광진구,도시대기,111141,광진구,2021063012,0.003,0.5,0.043,0.017,35,22,서울특별시 광진구 광나루로 571,20210630
서울 성동구,도시대기,111142,성동구,2021060112,0.003,0.4,0.038,0.026,34,22,서울 성동구 뚝섬로3길 18,20210601
서울 성동구,도시대기,111142,성동구,2021060212,0.004,0.5,0.067,0.023,43,25,서울 성동구 뚝섬로3길 18,20210602
서울 성동구,도시대기,111142,성동구,2021060312,0.004,0.3,0.044,0.024,31,15,서울 성동구 뚝섬로3길 18,20210603
서울 성동구,도시대기,111142,성동구,2021060412,0.002,0.3,0.046,0.025,26,15,서울 성동구 뚝섬로3길 18,20210604
서울 성동구,도시대기,111142,성동구,2021060512,0.003,0.5,0.062,0.022,52,32,서울 성동구 뚝섬로3길 18,20210605
서울 성동구,도시대기,111142,성동구,2021060612,0.003,0.5,0.087,0.013,57,39,서울 성동구 뚝섬로3길 18,20210606
서울 성동구,도시대기,111142,성동구,2021060712,0.003,0.4,0.041,0.026,31,17,서울 성동구 뚝섬로3길 18,20210607
서울 성동구,도시대기,111142,성동구,2021060812,0.003,0.5,0.059,0.026,32,20,서울 성동구 뚝섬로3길 18,20210608
서울 성동구,도시대기,111142,성동구,2021060912,0.003,0.4,0.066,0.03,41,25,서울 성동구 뚝섬로3길 18,20210609
서울 성동구,도시대기,111142,성동구,2021061012,0.004,0.5,0.086,0.027,53,36,서울 성동구 뚝섬로3길 18,20210610
서울 성동구,도시대기,111142,성동구,2021061112,0.003,0.3,0.043,0.02,20,14,서울 성동구 뚝섬로3길 18,20210611
서울 성동구,도시대기,111142,성동구,2021061212,0.003,0.4,0.047,0.016,22,15,서울 성동구 뚝섬로3길 18,20210612
서울 성동구,도시대기,111142,성동구,2021061312,0.003,0.4,0.073,0.022,37,29,서울 성동구 뚝섬로3길 18,20210613
서울 성동구,도시대기,111142,성동구,2021061412,0.004,0.4,0.053,0.023,35,22,서울 성동구 뚝섬로3길 18,20210614
서울 성동구,도시대기,111142,성동구,2021061512,0.006,0.3,0.018,0.015,22,13,서울 성동구 뚝섬로3길 18,20210615
서울 성동구,도시대기,111142,성동구,2021061612,0.004,0.2,0.041,0.01,10,4,서울 성동구 뚝섬로3길 18,20210616
서울 성동구,도시대기,111142,성동구,2021061712,0.003,0.3,0.032,0.018,13,8,서울 성동구 뚝섬로3길 18,20210617
서울 성동구,도시대기,111142,성동구,2021061812,0.003,0.5,0.021,0.023,8,5,서울 성동구 뚝섬로3길 18,20210618
서울 성동구,도시대기,111142,성동구,2021061912,0.003,0.5,0.069,0.016,36,24,서울 성동구 뚝섬로3길 18,20210619
서울 성동구,도시대기,111142,성동구,2021062012,0.003,0.5,0.085,0.013,43,30,서울 성동구 뚝섬로3길 18,20210620
서울 성동구,도시대기,111142,성동구,2021062112,0.003,0.4,0.061,0.019,41,26,서울 성동구 뚝섬로3길 18,20210621
서울 성동구,도시대기,111142,성동구,2021062212,0.004,0.4,0.045,0.021,25,13,서울 성동구 뚝섬로3길 18,20210622
서울 성동구,도시대기,111142,성동구,2021062312,0.003,0.3,0.051,0.015,19,13,서울 성동구 뚝섬로3길 18,20210623
서울 성동구,도시대기,111142,성동구,2021062412,0.002,0.4,0.052,0.014,26,18,서울 성동구 뚝섬로3길 18,20210624
서울 성동구,도시대기,111142,성동구,2021062512,0.004,0.4,0.06,0.022,40,30,서울 성동구 뚝섬로3길 18,20210625
서울 성동구,도시대기,111142,성동구,2021062612,0.002,0.3,0.036,0.017,19,13,서울 성동구 뚝섬로3길 18,20210626
서울 성동구,도시대기,111142,성동구,2021062712,0.002,0.4,0.062,0.008,23,19,서울 성동구 뚝섬로3길 18,20210627
서울 성동구,도시대기,111142,성동구,2021062812,0.003,0.4,0.023,0.026,26,18,서울 성동구 뚝섬로3길 18,20210628
서울 성동구,도시대기,111142,성동구,2021062912,0.003,0.4,0.05,0.016,30,23,서울 성동구 뚝섬로3길 18,20210629
서울 성동구,도시대기,111142,성동구,2021063012,0.003,0.5,0.035,0.029,39,29,서울 성동구 뚝섬로3길 18,20210630
서울 성동구,도로변대기,111143,강변북로,2021060112,0.003,0.5,0.026,0.028,35,20,서울 성동구 강변북로 257,20210601
서울 성동구,도로변대기,111143,강변북로,2021060212,0.004,0.5,0.028,0.047,51,21,서울 성동구 강변북로 257,20210602
서울 성동구,도로변대기,111143,강변북로,2021060312,0.003,0.4,0.018,0.04,32,12,서울 성동구 강변북로 257,20210603
서울 성동구,도로변대기,111143,강변북로,2021060412,0.003,0.5,0.027,0.035,33,10,서울 성동구 강변북로 257,20210604
서울 성동구,도로변대기,111143,강변북로,2021060512,0.003,0.6,0.048,0.035,63,29,서울 성동구 강변북로 257,20210605
서울 성동구,도로변대기,111143,강변북로,2021060612,0.003,0.6,0.074,0.027,65,30,서울 성동구 강변북로 257,20210606
서울 성동구,도로변대기,111143,강변북로,2021060712,0.003,0.6,0.018,0.045,37,13,서울 성동구 강변북로 257,20210607
서울 성동구,도로변대기,111143,강변북로,2021060812,0.003,0.6,0.038,0.041,43,18,서울 성동구 강변북로 257,20210608
서울 성동구,도로변대기,111143,강변북로,2021060912,0.003,0.6,0.032,0.055,43,22,서울 성동구 강변북로 257,20210609
서울 성동구,도로변대기,111143,강변북로,2021061012,0.003,0.6,0.049,0.055,52,27,서울 성동구 강변북로 257,20210610
서울 성동구,도로변대기,111143,강변북로,2021061112,0.003,0.5,0.027,0.035,17,12,서울 성동구 강변북로 257,20210611
서울 성동구,도로변대기,111143,강변북로,2021061212,0.003,0.6,0.03,0.034,23,10,서울 성동구 강변북로 257,20210612
