지역,측정소명,측정소코드,측정일시,SO2,CO,O3,NO2,PM10,주소
서울,관악구,111251,20130203,0.004,0.7,0.01,0.04,35,서울 관악구 신림5동
서울,관악구,111251,20130204,0.003,0.4,0.03,0.02,7,서울 관악구 신림5동
서울,관악구,111251,20130205,0.005,1.1,0.008,0.057,50,서울 관악구 신림5동
서울,관악구,111251,20130206,0.008,0.7,0.021,0.039,54,서울 관악구 신림5동
서울,관악구,111251,20130207,0.004,0.3,0.03,0.014,29,서울 관악구 신림5동
서울,관악구,111251,20130208,0.005,0.5,0.019,0.029,23,서울 관악구 신림5동
서울,관악구,111251,20130209,0.005,0.7,0.018,0.041,35,서울 관악구 신림5동
서울,관악구,111251,20130210,0.011,0.7,0.029,0.028,44,서울 관악구 신림5동
서울,관악구,111251,20130211,0.008,0.5,0.028,0.026,26,서울 관악구 신림5동
서울,관악구,111251,20130212,0.006,0.9,0.01,0.055,48,서울 관악구 신림5동
서울,관악구,111251,20130213,0.009,0.8,0.025,0.038,35,서울 관악구 신림5동
서울,관악구,111251,20130214,0.007,0.8,0.019,0.044,71,서울 관악구 신림5동
서울,관악구,111251,20130215,0.006,0.5,0.029,0.024,44,서울 관악구 신림5동
서울,관악구,111251,20130216,0.01,0.6,0.02,0.037,31,서울 관악구 신림5동
서울,관악구,111251,20130217,0.007,0.8,0.013,0.046,48,서울 관악구 신림5동
서울,관악구,111251,20130218,0.005,0.5,0.028,0.022,39,서울 관악구 신림5동
서울,관악구,111251,20130219,0.004,0.3,0.036,0.017,19,서울 관악구 신림5동
서울,관악구,111251,20130220,0.007,0.6,0.02,0.036,23,서울 관악구 신림5동
서울,관악구,111251,20130221,0.008,0.5,0.027,0.034,29,서울 관악구 신림5동
서울,관악구,111251,20130222,0.017,0.9,0.039,0.026,142,서울 관악구 신림5동
서울,관악구,111251,20130223,0.007,0.4,0.037,0.022,34,서울 관악구 신림5동
서울,관악구,111251,20130224,0.009,0.6,0.036,0.024,49,서울 관악구 신림5동
서울,관악구,111251,20130225,0.006,0.8,0.013,0.057,44,서울 관악구 신림5동
서울,관악구,111251,20130226,0.007,1.3,0.007,0.073,92,서울 관악구 신림5동
서울,관악구,111251,20130227,0.008,0.7,0.026,0.035,81,서울 관악구 신림5동
서울,관악구,111251,20130228,0.008,1,0.011,0.067,68,서울 관악구 신림5동
서울,관악구,111251,20130301,0.005,0.3,0.039,0.013,47,서울 관악구 신림5동
서울,관악구,111251,20130302,0.004,0.4,0.035,0.021,28,서울 관악구 신림5동
서울,관악구,111251,20130303,0.005,0.4,0.034,0.021,29,서울 관악구 신림5동
서울,관악구,111251,20130304,0.01,0.7,0.02,0.04,64,서울 관악구 신림5동
서울,관악구,111251,20130305,0.011,0.8,0.03,0.036,67,서울 관악구 신림5동
서울,관악구,111251,20130306,-999,-999,-999,-999,-999,서울 관악구 신림5동
서울,관악구,111251,20130307,0.005,0.4,0.037,0.033,98,서울 관악구 신림5동
서울,관악구,111251,20130308,0.008,0.6,0.03,0.04,71,서울 관악구 신림5동
서울,관악구,111251,20130309,0.007,0.8,0.023,0.055,140,서울 관악구 신림5동
서울,관악구,111251,20130310,0.004,0.3,0.044,0.012,25,서울 관악구 신림5동
서울,관악구,111251,20130311,0.004,0.6,0.022,0.039,39,서울 관악구 신림5동
서울,관악구,111251,20130312,0.007,0.5,0.037,0.032,42,서울 관악구 신림5동
서울,관악구,111251,20130313,0.003,0.4,0.033,0.022,15,서울 관악구 신림5동
서울,관악구,111251,20130314,0.004,0.4,0.031,0.028,23,서울 관악구 신림5동
서울,관악구,111251,20130315,0.007,0.5,0.031,0.037,34,서울 관악구 신림5동
서울,관악구,111251,20130316,0.008,0.5,0.028,0.041,30,서울 관악구 신림5동
서울,관악구,111251,20130317,0.008,0.9,0.016,0.065,103,서울 관악구 신림5동
서울,관악구,111251,20130318,0.004,0.5,0.036,0.032,19,서울 관악구 신림5동
서울,관악구,111251,20130319,0.006,0.5,0.022,0.029,49,서울 관악구 신림5동
서울,관악구,111251,20130320,-999,-999,-999,-999,11,서울 관악구 신림5동
서울,관악구,111251,20130321,0.005,0.4,0.027,0.025,22,서울 관악구 신림5동
서울,관악구,111251,20130322,0.007,0.5,0.014,0.044,41,서울 관악구 신림5동
서울,관악구,111251,20130323,0.004,0.5,0.023,0.033,58,서울 관악구 신림5동
서울,관악구,111251,20130324,0.004,0.3,0.049,0.012,34,서울 관악구 신림5동
서울,관악구,111251,20130325,0.004,0.4,0.04,0.014,38,서울 관악구 신림5동
서울,관악구,111251,20130326,0.005,0.6,0.02,0.04,41,서울 관악구 신림5동
서울,관악구,111251,20130327,0.009,0.4,0.024,0.037,32,서울 관악구 신림5동
서울,관악구,111251,20130328,0.005,0.5,0.023,0.04,45,서울 관악구 신림5동
서울,관악구,111251,20130329,0.005,0.4,0.036,0.018,40,서울 관악구 신림5동
서울,관악구,111251,20130330,0.006,0.5,0.029,0.032,53,서울 관악구 신림5동
서울,관악구,111251,20130331,0.005,0.5,0.037,0.022,41,서울 관악구 신림5동
서울,강남구,111261,20130101,0.006,0.4,0.009,0.042,33,서울 강남구 대치동
서울,강남구,111261,20130102,0.006,0.2,0.028,0.018,15,서울 강남구 대치동
서울,강남구,111261,20130103,0.007,0.4,0.019,0.034,19,서울 강남구 대치동
서울,강남구,111261,20130104,0.008,0.5,0.014,0.053,57,서울 강남구 대치동
서울,강남구,111261,20130105,0.007,1,0.005,0.099,73,서울 강남구 대치동
서울,강남구,111261,20130106,0.016,0.9,0.015,0.054,118,서울 강남구 대치동
서울,강남구,111261,20130107,0.009,0.6,0.019,0.058,70,서울 강남구 대치동
서울,강남구,111261,20130108,0.012,1.2,0.005,0.101,91,서울 강남구 대치동
서울,강남구,111261,20130109,0.008,0.4,0.019,0.036,27,서울 강남구 대치동
서울,강남구,111261,20130110,0.01,0.6,0.01,0.068,-999,서울 강남구 대치동
서울,강남구,111261,20130111,0.007,0.8,0.005,0.07,72,서울 강남구 대치동
서울,강남구,111261,20130112,0.007,0.9,0.003,0.079,73,서울 강남구 대치동
서울,강남구,111261,20130113,0.014,1.1,0.007,0.05,176,서울 강남구 대치동
서울,강남구,111261,20130114,0.008,2.2,0.002,0.124,155,서울 강남구 대치동
서울,강남구,111261,20130115,0.011,1.2,0.005,0.048,123,서울 강남구 대치동
서울,강남구,111261,20130116,0.01,1.4,0.002,0.103,130,서울 강남구 대치동
서울,강남구,111261,20130117,0.014,1.2,0.006,0.066,133,서울 강남구 대치동
서울,강남구,111261,20130118,0.007,0.9,0.007,0.064,75,서울 강남구 대치동
서울,강남구,111261,20130119,0.009,0.8,0.003,0.078,55,서울 강남구 대치동
서울,강남구,111261,20130120,0.014,0.8,0.012,0.048,125,서울 강남구 대치동
서울,강남구,111261,20130121,0.005,0.6,0.003,0.053,28,서울 강남구 대치동
서울,강남구,111261,20130122,0.004,0.5,0.008,0.052,18,서울 강남구 대치동
서울,강남구,111261,20130123,0.003,0.5,0.002,0.05,21,서울 강남구 대치동
서울,강남구,111261,20130124,0.019,0.8,0.01,0.047,106,서울 강남구 대치동
서울,강남구,111261,20130125,-999,-999,-999,-999,36,서울 강남구 대치동
서울,강남구,111261,20130126,0.006,0.3,0.024,0.025,42,서울 강남구 대치동
서울,강남구,111261,20130127,0.005,0.3,0.025,0.022,24,서울 강남구 대치동
서울,강남구,111261,20130128,0.006,0.9,0.005,0.078,79,서울 강남구 대치동
서울,강남구,111261,20130129,0.007,0.8,0.002,-999,84,서울 강남구 대치동
서울,강남구,111261,20130130,0.006,1.1,0.002,-999,88,서울 강남구 대치동
서울,강남구,111261,20130131,0.007,1,0.003,0.098,84,서울 강남구 대치동
서울,강남구,111261,20130201,0.004,0.7,0.002,0.058,26,서울 강남구 대치동
서울,강남구,111261,20130202,0.004,0.4,0.023,0.024,31,서울 강남구 대치동
서울,강남구,111261,20130203,0.004,0.4,0.012,0.033,32,서울 강남구 대치동
서울,강남구,111261,20130204,0.004,0.4,0.014,0.039,22,서울 강남구 대치동
서울,강남구,111261,20130205,0.006,0.7,0.005,0.056,59,서울 강남구 대치동
서울,강남구,111261,20130206,0.006,0.5,0.017,0.044,48,서울 강남구 대치동
서울,강남구,111261,20130207,0.004,0.3,0.026,0.017,36,서울 강남구 대치동
서울,강남구,111261,20130208,0.005,0.5,0.016,0.034,36,서울 강남구 대치동
서울,강남구,111261,20130209,0.005,0.5,0.019,0.038,41,서울 강남구 대치동
서울,강남구,111261,20130210,0.011,0.6,0.019,0.036,66,서울 강남구 대치동
서울,강남구,111261,20130211,0.007,0.5,0.019,0.033,35,서울 강남구 대치동
서울,강남구,111261,20130212,0.007,0.9,0.005,0.073,52,서울 강남구 대치동
서울,강남구,111261,20130213,0.008,0.7,0.009,0.061,45,서울 강남구 대치동
서울,강남구,111261,20130214,0.008,0.6,0.015,0.047,76,서울 강남구 대치동
서울,강남구,111261,20130215,0.004,0.4,0.025,0.025,49,서울 강남구 대치동
서울,강남구,111261,20130216,0.01,0.5,0.017,0.043,39,서울 강남구 대치동
서울,강남구,111261,20130217,0.007,0.5,0.013,0.043,42,서울 강남구 대치동
서울,강남구,111261,20130218,0.006,0.5,0.018,0.034,53,서울 강남구 대치동
서울,강남구,111261,20130219,0.003,0.3,0.03,0.019,23,서울 강남구 대치동
서울,강남구,111261,20130220,0.006,0.4,0.018,0.038,39,서울 강남구 대치동
서울,강남구,111261,20130221,0.006,0.4,0.019,0.034,33,서울 강남구 대치동
서울,강남구,111261,20130222,0.016,0.7,0.018,0.044,153,서울 강남구 대치동
서울,강남구,111261,20130223,0.005,0.3,0.024,0.029,47,서울 강남구 대치동
서울,강남구,111261,20130224,0.008,0.4,0.025,0.03,53,서울 강남구 대치동
서울,강남구,111261,20130225,0.005,0.5,0.009,0.059,37,서울 강남구 대치동
서울,강남구,111261,20130226,0.007,0.8,0.004,0.073,-999,서울 강남구 대치동
서울,강남구,111261,20130227,0.007,0.6,0.016,0.044,85,서울 강남구 대치동
서울,강남구,111261,20130228,0.007,0.8,0.006,0.075,109,서울 강남구 대치동
서울,강남구,111261,20130301,0.004,0.3,0.026,0.021,65,서울 강남구 대치동
서울,강남구,111261,20130302,0.003,0.3,0.028,0.02,35,서울 강남구 대치동
서울,강남구,111261,20130303,0.006,0.4,0.022,0.029,38,서울 강남구 대치동
서울,강남구,111261,20130304,0.01,0.7,0.007,0.061,86,서울 강남구 대치동
서울,강남구,111261,20130305,0.012,0.7,0.016,0.044,86,서울 강남구 대치동
서울,강남구,111261,20130306,0.007,0.7,0.006,0.054,84,서울 강남구 대치동
서울,강남구,111261,20130307,0.005,0.4,0.026,0.026,102,서울 강남구 대치동
서울,강남구,111261,20130308,0.008,0.6,0.016,0.045,86,서울 강남구 대치동
서울,강남구,111261,20130309,0.008,0.8,0.01,0.064,146,서울 강남구 대치동
서울,강남구,111261,20130310,0.005,0.3,0.03,0.014,33,서울 강남구 대치동
서울,강남구,111261,20130311,0.004,0.4,0.014,0.039,53,서울 강남구 대치동
서울,강남구,111261,20130312,0.008,0.6,0.006,0.069,75,서울 강남구 대치동
서울,강남구,111261,20130313,0.004,0.4,0.02,0.021,16,서울 강남구 대치동
서울,강남구,111261,20130314,0.004,0.4,0.014,0.04,31,서울 강남구 대치동
서울,강남구,111261,20130315,0.007,0.4,0.02,0.039,30,서울 강남구 대치동
서울,강남구,111261,20130316,0.005,0.4,0.016,0.041,30,서울 강남구 대치동
서울,강남구,111261,20130317,0.008,0.6,0.01,0.056,89,서울 강남구 대치동
서울,강남구,111261,20130318,-999,-999,-999,-999,31,서울 강남구 대치동
서울,강남구,111261,20130319,0.006,0.5,0.018,0.03,56,서울 강남구 대치동
서울,강남구,111261,20130320,0.004,0.4,0.019,0.02,7,서울 강남구 대치동
서울,강남구,111261,20130321,0.007,0.6,0.011,0.048,52,서울 강남구 대치동
서울,강남구,111261,20130322,0.009,0.5,0.007,0.057,35,서울 강남구 대치동
서울,강남구,111261,20130323,0.005,0.4,0.02,0.03,63,서울 강남구 대치동
서울,강남구,111261,20130324,0.005,0.4,0.03,0.02,52,서울 강남구 대치동
서울,강남구,111261,20130325,0.004,0.4,0.023,0.025,51,서울 강남구 대치동
서울,강남구,111261,20130326,0.006,0.6,0.013,0.05,-999,서울 강남구 대치동
서울,강남구,111261,20130327,0.009,0.5,0.014,0.055,48,서울 강남구 대치동
서울,강남구,111261,20130328,0.006,0.4,0.02,0.036,47,서울 강남구 대치동
서울,강남구,111261,20130329,-999,-999,-999,-999,47,서울 강남구 대치동
서울,강남구,111261,20130330,0.006,0.5,0.022,0.03,55,서울 강남구 대치동
서울,강남구,111261,20130331,0.005,0.5,0.022,0.027,49,서울 강남구 대치동
서울,서초구,111262,20130101,0.006,0.6,0.015,0.037,33,서울 서초구 반포2동
서울,서초구,111262,20130102,0.005,0.3,0.032,0.018,15,서울 서초구 반포2동
서울,서초구,111262,20130103,0.006,0.4,0.024,0.026,30,서울 서초구 반포2동
서울,서초구,111262,20130104,-999,-999,-999,-999,43,서울 서초구 반포2동
서울,서초구,111262,20130105,0.006,1.3,0.008,0.07,87,서울 서초구 반포2동
서울,서초구,111262,20130106,0.011,1.6,0.01,0.062,135,서울 서초구 반포2동
서울,서초구,111262,20130107,0.009,1.3,0.015,0.063,98,서울 서초구 반포2동
서울,서초구,111262,20130108,0.01,1.1,0.015,0.054,89,서울 서초구 반포2동
서울,서초구,111262,20130109,0.007,0.4,0.029,0.025,25,서울 서초구 반포2동
서울,서초구,111262,20130110,0.01,0.6,0.022,0.035,38,서울 서초구 반포2동
서울,서초구,111262,20130111,-999,1,0.01,0.056,67,서울 서초구 반포2동
서울,서초구,111262,20130112,0.006,1.1,0.006,0.061,79,서울 서초구 반포2동
서울,서초구,111262,20130113,0.014,1.6,0.01,0.05,157,서울 서초구 반포2동
서울,서초구,111262,20130114,0.007,1.9,0.005,0.078,140,서울 서초구 반포2동
서울,서초구,111262,20130115,0.01,1.6,0.008,0.07,140,서울 서초구 반포2동
서울,서초구,111262,20130116,0.012,1.2,0.007,0.062,113,서울 서초구 반포2동
서울,서초구,111262,20130117,0.014,1.2,0.019,0.043,124,서울 서초구 반포2동
서울,서초구,111262,20130118,0.007,0.8,0.015,0.057,57,서울 서초구 반포2동
서울,서초구,111262,20130119,0.008,1,0.007,0.062,56,서울 서초구 반포2동
서울,서초구,111262,20130120,0.015,1.1,0.018,0.044,119,서울 서초구 반포2동
서울,서초구,111262,20130121,0.004,0.9,0.01,0.047,28,서울 서초구 반포2동
서울,서초구,111262,20130122,0.004,0.7,0.014,0.046,12,서울 서초구 반포2동
서울,서초구,111262,20130123,0.003,0.6,0.006,0.045,18,서울 서초구 반포2동
서울,서초구,111262,20130124,0.018,0.9,0.017,0.04,109,서울 서초구 반포2동
서울,서초구,111262,20130125,0.003,0.3,0.035,0.016,29,서울 서초구 반포2동
서울,서초구,111262,20130126,0.005,0.3,0.032,0.02,28,서울 서초구 반포2동
서울,서초구,111262,20130127,0.005,0.4,0.033,0.022,31,서울 서초구 반포2동
서울,서초구,111262,20130128,0.006,1.2,0.008,0.065,78,서울 서초구 반포2동
서울,서초구,111262,20130129,0.007,1,0.005,0.058,84,서울 서초구 반포2동
서울,서초구,111262,20130130,0.006,1.3,0.004,0.061,87,서울 서초구 반포2동
서울,서초구,111262,20130131,0.007,1.2,0.006,0.062,86,서울 서초구 반포2동
서울,서초구,111262,20130201,0.003,0.9,0.003,0.055,27,서울 서초구 반포2동
서울,서초구,111262,20130202,0.004,0.4,0.026,0.022,35,서울 서초구 반포2동
서울,서초구,111262,20130203,0.004,0.7,0.012,0.033,38,서울 서초구 반포2동
서울,서초구,111262,20130204,0.003,0.4,0.025,0.024,19,서울 서초구 반포2동
서울,서초구,111262,20130205,0.005,1.1,0.007,0.051,58,서울 서초구 반포2동
서울,서초구,111262,20130206,0.005,0.6,0.021,0.034,56,서울 서초구 반포2동
서울,서초구,111262,20130207,0.004,0.3,0.026,0.016,27,서울 서초구 반포2동
서울,서초구,111262,20130208,0.005,0.6,0.017,0.031,40,서울 서초구 반포2동
서울,서초구,111262,20130209,0.005,0.7,0.022,0.034,59,서울 서초구 반포2동
서울,서초구,111262,20130210,0.012,0.9,0.028,0.028,77,서울 서초구 반포2동
서울,서초구,111262,20130211,0.008,0.5,0.025,0.023,33,서울 서초구 반포2동
서울,서초구,111262,20130212,0.006,0.8,0.009,0.054,52,서울 서초구 반포2동
서울,서초구,111262,20130213,0.007,0.9,0.015,0.05,53,서울 서초구 반포2동
서울,서초구,111262,20130214,0.006,0.6,0.033,0.029,63,서울 서초구 반포2동
서울,서초구,111262,20130215,0.006,0.5,0.027,0.027,58,서울 서초구 반포2동
서울,서초구,111262,20130216,0.01,0.6,0.023,0.037,46,서울 서초구 반포2동
서울,서초구,111262,20130217,0.007,0.7,0.019,0.04,63,서울 서초구 반포2동
서울,서초구,111262,20130218,0.005,0.6,0.028,0.027,62,서울 서초구 반포2동
서울,서초구,111262,20130219,0.004,0.3,0.036,0.018,-999,서울 서초구 반포2동
서울,서초구,111262,20130220,0.006,0.4,0.026,0.029,31,서울 서초구 반포2동
서울,서초구,111262,20130221,0.006,0.5,0.026,0.033,34,서울 서초구 반포2동
서울,서초구,111262,20130222,0.014,0.9,0.031,0.034,146,서울 서초구 반포2동
서울,서초구,111262,20130223,0.005,0.4,0.031,0.027,47,서울 서초구 반포2동
서울,서초구,111262,20130224,0.008,0.6,0.03,0.031,55,서울 서초구 반포2동
서울,서초구,111262,20130225,-999,-999,-999,-999,60,서울 서초구 반포2동
서울,서초구,111262,20130226,0.006,1.2,0.005,0.07,89,서울 서초구 반포2동
서울,서초구,111262,20130227,0.006,0.7,0.016,0.043,89,서울 서초구 반포2동
서울,서초구,111262,20130228,0.007,0.9,0.013,0.06,108,서울 서초구 반포2동
서울,서초구,111262,20130301,0.004,0.3,0.039,0.013,55,서울 서초구 반포2동
서울,서초구,111262,20130302,0.004,0.4,0.034,0.02,30,서울 서초구 반포2동
서울,서초구,111262,20130303,0.005,0.4,0.032,0.022,36,서울 서초구 반포2동
서울,서초구,111262,20130304,0.01,0.7,0.017,0.041,84,서울 서초구 반포2동
서울,서초구,111262,20130305,0.009,0.7,0.03,0.035,95,서울 서초구 반포2동
서울,서초구,111262,20130306,0.006,1,0.007,0.062,87,서울 서초구 반포2동
서울,서초구,111262,20130307,0.004,0.4,0.042,0.026,104,서울 서초구 반포2동
서울,서초구,111262,20130308,0.008,0.6,0.03,0.037,85,서울 서초구 반포2동
서울,서초구,111262,20130309,0.007,1,0.013,0.066,164,서울 서초구 반포2동
서울,서초구,111262,20130310,0.003,0.3,0.036,0.014,34,서울 서초구 반포2동
서울,서초구,111262,20130311,0.004,0.5,0.019,0.04,55,서울 서초구 반포2동
서울,서초구,111262,20130312,0.007,0.8,0.008,0.072,78,서울 서초구 반포2동
서울,서초구,111262,20130313,0.003,0.4,0.027,0.024,6,서울 서초구 반포2동
서울,서초구,111262,20130314,0.003,0.4,0.029,0.029,25,서울 서초구 반포2동
서울,서초구,111262,20130315,0.006,0.5,0.027,0.038,38,서울 서초구 반포2동
서울,서초구,111262,20130316,0.006,0.4,0.029,0.035,31,서울 서초구 반포2동
서울,서초구,111262,20130317,0.007,0.7,0.016,0.053,104,서울 서초구 반포2동
서울,서초구,111262,20130318,0.004,0.5,0.021,0.045,35,서울 서초구 반포2동
서울,서초구,111262,20130319,0.005,0.5,0.027,0.026,48,서울 서초구 반포2동
서울,서초구,111262,20130320,0.003,0.5,0.021,0.025,13,서울 서초구 반포2동
서울,서초구,111262,20130321,0.005,0.5,0.023,0.036,38,서울 서초구 반포2동
서울,서초구,111262,20130322,0.007,0.5,0.012,0.052,37,서울 서초구 반포2동
서울,서초구,111262,20130323,0.004,0.5,0.023,0.037,75,서울 서초구 반포2동
서울,서초구,111262,20130324,0.004,0.4,0.046,0.019,49,서울 서초구 반포2동
서울,서초구,111262,20130325,0.005,0.4,0.035,0.02,48,서울 서초구 반포2동
서울,서초구,111262,20130326,0.005,0.5,0.025,0.037,34,서울 서초구 반포2동
서울,서초구,111262,20130327,0.008,0.6,0.019,0.054,52,서울 서초구 반포2동
서울,서초구,111262,20130328,0.005,0.5,0.032,0.035,36,서울 서초구 반포2동
서울,서초구,111262,20130329,-999,-999,-999,-999,45,서울 서초구 반포2동
서울,서초구,111262,20130330,0.006,0.5,0.036,0.027,41,서울 서초구 반포2동
서울,서초구,111262,20130331,0.005,0.5,0.035,0.027,44,서울 서초구 반포2동
서울,도산대로,111263,20130101,0.004,0.8,0.008,0.042,49,서울 강남구 논현동
서울,도산대로,111263,20130102,0.005,0.8,0.021,0.025,17,서울 강남구 논현동
서울,도산대로,111263,20130103,-999,-999,-999,-999,-999,서울 강남구 논현동
서울,도산대로,111263,20130104,0.007,0.4,0.009,0.056,44,서울 강남구 논현동
서울,도산대로,111263,20130105,0.006,1.3,0.003,0.103,100,서울 강남구 논현동
서울,도산대로,111263,20130106,0.012,0.9,0.007,0.066,119,서울 강남구 논현동
서울,도산대로,111263,20130107,0.009,0.7,0.009,0.072,55,서울 강남구 논현동
서울,도산대로,111263,20130108,0.009,0.8,0.005,0.074,71,서울 강남구 논현동
서울,도산대로,111263,20130109,0.007,0.2,0.012,0.039,36,서울 강남구 논현동
서울,도산대로,111263,20130110,0.009,0.7,0.008,0.054,56,서울 강남구 논현동
서울,도산대로,111263,20130111,0.007,1.2,0.003,0.088,84,서울 강남구 논현동
서울,도산대로,111263,20130112,0.006,1.6,0.002,0.086,94,서울 강남구 논현동
서울,도산대로,111263,20130113,0.014,1.8,-999,-999,151,서울 강남구 논현동
서울,도산대로,111263,20130114,0.008,2.3,0.002,-999,112,서울 강남구 논현동
서울,도산대로,111263,20130115,-999,-999,-999,-999,115,서울 강남구 논현동
서울,도산대로,111263,20130116,0.007,1.5,0.009,0.086,113,서울 강남구 논현동
서울,도산대로,111263,20130117,0.013,1.4,0.012,0.058,126,서울 강남구 논현동
서울,도산대로,111263,20130118,0.007,0.7,0.01,0.069,49,서울 강남구 논현동
서울,도산대로,111263,20130119,0.008,1.1,0.009,0.074,66,서울 강남구 논현동
서울,도산대로,111263,20130120,0.015,0.9,0.016,-999,116,서울 강남구 논현동
서울,도산대로,111263,20130121,0.004,1.1,0.005,-999,30,서울 강남구 논현동
서울,도산대로,111263,20130122,0.005,0.8,-999,-999,13,서울 강남구 논현동
서울,도산대로,111263,20130123,0.003,0.9,0.004,0.056,19,서울 강남구 논현동
서울,도산대로,111263,20130124,0.012,1.2,0.014,0.052,120,서울 강남구 논현동
서울,도산대로,111263,20130125,0.004,0.7,0.021,0.028,29,서울 강남구 논현동
서울,도산대로,111263,20130126,0.006,0.7,0.022,0.031,26,서울 강남구 논현동
서울,도산대로,111263,20130127,0.005,0.5,0.027,0.024,27,서울 강남구 논현동
서울,도산대로,111263,20130128,0.007,1.5,0.008,0.078,85,서울 강남구 논현동
서울,도산대로,111263,20130129,0.007,1.5,-999,0.063,89,서울 강남구 논현동
서울,도산대로,111263,20130130,0.007,1.9,-999,0.065,99,서울 강남구 논현동
서울,도산대로,111263,20130131,0.007,1.9,0.007,0.072,103,서울 강남구 논현동
서울,도산대로,111263,20130201,0.004,1.5,0.005,0.064,32,서울 강남구 논현동
서울,도산대로,111263,20130202,0.005,0.7,0.024,0.028,37,서울 강남구 논현동
서울,도산대로,111263,20130203,0.004,0.9,0.012,0.038,35,서울 강남구 논현동
서울,도산대로,111263,20130204,0.003,0.9,0.016,0.042,24,서울 강남구 논현동
서울,도산대로,111263,20130205,0.006,1.4,0.01,0.055,55,서울 강남구 논현동
서울,도산대로,111263,20130206,0.005,1.1,0.018,0.048,60,서울 강남구 논현동
서울,도산대로,111263,20130207,0.005,-999,0.022,0.023,35,서울 강남구 논현동
서울,도산대로,111263,20130208,-999,-999,0.01,0.043,53,서울 강남구 논현동
서울,도산대로,111263,20130209,0.005,1,0.011,0.049,64,서울 강남구 논현동
서울,도산대로,111263,20130210,0.008,1.2,0.017,0.042,85,서울 강남구 논현동
서울,도산대로,111263,20130211,0.008,0.9,0.015,0.036,42,서울 강남구 논현동
서울,도산대로,111263,20130212,0.006,1.4,0.005,0.061,58,서울 강남구 논현동
서울,도산대로,111263,20130213,0.008,1.6,0.005,0.072,71,서울 강남구 논현동
서울,도산대로,111263,20130214,0.007,1.3,0.014,0.05,70,서울 강남구 논현동
서울,도산대로,111263,20130215,0.007,1,0.02,0.033,55,서울 강남구 논현동
서울,도산대로,111263,20130216,0.01,1.2,0.011,0.047,56,서울 강남구 논현동
서울,도산대로,111263,20130217,0.008,1.2,0.01,0.047,66,서울 강남구 논현동
서울,도산대로,111263,20130218,0.006,1.2,0.014,0.039,60,서울 강남구 논현동
서울,도산대로,111263,20130219,0.004,0.3,0.016,0.033,47,서울 강남구 논현동
서울,도산대로,111263,20130220,0.006,0.4,0.013,0.044,43,서울 강남구 논현동
서울,도산대로,111263,20130221,0.005,0.3,0.019,0.038,41,서울 강남구 논현동
서울,도산대로,111263,20130222,0.012,0.8,0.02,0.041,147,서울 강남구 논현동
서울,도산대로,111263,20130223,0.005,0.2,0.024,0.032,56,서울 강남구 논현동
서울,도산대로,111263,20130224,0.008,0.4,0.02,0.038,59,서울 강남구 논현동
서울,도산대로,111263,20130225,0.006,0.9,0.006,0.06,62,서울 강남구 논현동
서울,도산대로,111263,20130226,0.007,1.2,0.003,0.075,100,서울 강남구 논현동
서울,도산대로,111263,20130227,0.005,0.8,0.013,0.048,97,서울 강남구 논현동
서울,도산대로,111263,20130228,0.008,1.4,0.004,0.082,133,서울 강남구 논현동
서울,도산대로,111263,20130301,0.004,0.3,0.027,0.023,61,서울 강남구 논현동
서울,도산대로,111263,20130302,0.004,0.4,0.021,0.032,47,서울 강남구 논현동
서울,도산대로,111263,20130303,0.006,0.5,0.02,0.036,55,서울 강남구 논현동
서울,도산대로,111263,20130304,-999,-999,-999,-999,-999,서울 강남구 논현동
서울,도산대로,111263,20130305,0.012,1.1,0.014,0.052,92,서울 강남구 논현동
서울,도산대로,111263,20130306,0.008,1.5,0.004,0.079,93,서울 강남구 논현동
서울,도산대로,111263,20130307,0.004,1,0.024,0.048,104,서울 강남구 논현동
서울,도산대로,111263,20130308,0.008,1.1,0.012,0.056,108,서울 강남구 논현동
서울,도산대로,111263,20130309,0.01,1.6,0.005,0.081,161,서울 강남구 논현동
서울,도산대로,111263,20130310,0.003,0.8,0.027,0.025,48,서울 강남구 논현동
서울,도산대로,111263,20130311,0.004,1.3,0.009,0.058,68,서울 강남구 논현동
서울,도산대로,111263,20130312,0.007,1.8,0.004,0.086,78,서울 강남구 논현동
서울,도산대로,111263,20130313,0.003,-999,0.013,0.031,30,서울 강남구 논현동
서울,도산대로,111263,20130314,0.003,0.6,0.02,0.043,32,서울 강남구 논현동
서울,도산대로,111263,20130315,0.007,0.7,0.014,0.052,48,서울 강남구 논현동
서울,도산대로,111263,20130316,0.005,0.7,0.016,0.049,31,서울 강남구 논현동
서울,도산대로,111263,20130317,0.008,1,0.008,0.06,94,서울 강남구 논현동
서울,도산대로,111263,20130318,0.004,0.8,0.012,0.052,44,서울 강남구 논현동
서울,도산대로,111263,20130319,0.005,1,0.012,0.048,61,서울 강남구 논현동
서울,도산대로,111263,20130320,0.002,0.8,0.021,0.024,13,서울 강남구 논현동
서울,도산대로,111263,20130321,0.005,1,0.009,0.054,40,서울 강남구 논현동
서울,도산대로,111263,20130322,0.006,1,0.006,0.061,46,서울 강남구 논현동
서울,도산대로,111263,20130323,0.005,1,0.012,0.051,76,서울 강남구 논현동
서울,도산대로,111263,20130324,0.005,0.8,0.033,0.028,41,서울 강남구 논현동
서울,도산대로,111263,20130325,0.005,0.9,0.026,0.034,-999,서울 강남구 논현동
