Date,Gu_code,Gu,C34,J44,J20-22,Seoul,Area
201310,11530,구로구,189.2,170.4,22553.4,서울 ,서울 구로구
201311,11530,구로구,161,163.3,23728.8,서울 ,서울 구로구
201312,11530,구로구,188.5,182.6,21189.1,서울 ,서울 구로구
201401,11530,구로구,147.9,187.4,23693.7,서울 ,서울 구로구
201402,11530,구로구,175.4,192.3,28813.5,서울 ,서울 구로구
201403,11530,구로구,160.6,194.9,23919.3,서울 ,서울 구로구
201404,11530,구로구,178.7,189.5,25358.9,서울 ,서울 구로구
201405,11530,구로구,166.3,171.9,20910.6,서울 ,서울 구로구
201406,11530,구로구,201.5,167.4,14939.7,서울 ,서울 구로구
201407,11530,구로구,215.6,172.1,15067.7,서울 ,서울 구로구
201408,11530,구로구,183.4,163.2,13501.1,서울 ,서울 구로구
201409,11530,구로구,191.6,188.6,18016.1,서울 ,서울 구로구
201410,11530,구로구,197.3,184.3,21987.8,서울 ,서울 구로구
201411,11530,구로구,186.9,175.7,25140.7,서울 ,서울 구로구
201412,11530,구로구,213.5,210.2,23390.3,서울 ,서울 구로구
201501,11530,구로구,193.6,185.3,20721.1,서울 ,서울 구로구
201502,11530,구로구,173.2,160.9,21647.9,서울 ,서울 구로구
201503,11530,구로구,209,217.5,23824.2,서울 ,서울 구로구
201504,11530,구로구,181.5,209.9,23622.1,서울 ,서울 구로구
201505,11530,구로구,182.7,172.2,19288.2,서울 ,서울 구로구
201506,11530,구로구,181.5,172.2,13144.3,서울 ,서울 구로구
201507,11530,구로구,190.5,182.9,10491.6,서울 ,서울 구로구
201508,11530,구로구,175.8,187.6,12550.1,서울 ,서울 구로구
201509,11530,구로구,156.1,170.1,18205.3,서울 ,서울 구로구
201510,11530,구로구,174.4,185.3,20199.2,서울 ,서울 구로구
201511,11530,구로구,197.1,191.2,22120.5,서울 ,서울 구로구
201512,11530,구로구,225.1,201.6,25483.1,서울 ,서울 구로구
201601,11530,구로구,219.4,174.8,21738.7,서울 ,서울 구로구
201602,11530,구로구,194.5,199.3,25647.6,서울 ,서울 구로구
201603,11530,구로구,228.2,213.6,25721.6,서울 ,서울 구로구
201604,11530,구로구,205,196.6,24828.1,서울 ,서울 구로구
201605,11530,구로구,196.1,187,20612.3,서울 ,서울 구로구
201606,11530,구로구,189,190.9,14874.4,서울 ,서울 구로구
201607,11530,구로구,178.2,160.5,13021.6,서울 ,서울 구로구
201608,11530,구로구,200.7,203.1,13721,서울 ,서울 구로구
201609,11530,구로구,167.4,161.7,17734.1,서울 ,서울 구로구
201610,11530,구로구,179.6,190.6,23047.5,서울 ,서울 구로구
201611,11530,구로구,171.5,195.7,26636.7,서울 ,서울 구로구
201612,11530,구로구,187.8,189,37902.7,서울 ,서울 구로구
201701,11530,구로구,199.9,193.6,22392.4,서울 ,서울 구로구
201702,11530,구로구,194.8,204,20480.7,서울 ,서울 구로구
201703,11530,구로구,233,207.2,25848.8,서울 ,서울 구로구
201704,11530,구로구,209.1,215.7,26829,서울 ,서울 구로구
201705,11530,구로구,210.1,184.5,22045.2,서울 ,서울 구로구
201706,11530,구로구,214.2,189.9,16982.2,서울 ,서울 구로구
201707,11530,구로구,205.7,194.8,14538.8,서울 ,서울 구로구
201708,11530,구로구,240.8,184.1,13996.9,서울 ,서울 구로구
201709,11530,구로구,238.1,191.4,20314.7,서울 ,서울 구로구
201710,11530,구로구,192.8,185.8,17877.6,서울 ,서울 구로구
201711,11530,구로구,199.9,198.7,24840.4,서울 ,서울 구로구
201712,11530,구로구,200.9,187.7,28447.1,서울 ,서울 구로구
201801,11530,구로구,219.3,232.6,25835,서울 ,서울 구로구
201802,11530,구로구,210.1,192.1,18998.2,서울 ,서울 구로구
201803,11530,구로구,198.3,211.1,21988.8,서울 ,서울 구로구
201804,11530,구로구,211.6,207.4,26139.9,서울 ,서울 구로구
201805,11530,구로구,229.2,183.4,23903,서울 ,서울 구로구
201806,11530,구로구,234.1,192.8,17321.5,서울 ,서울 구로구
201807,11530,구로구,249.2,196.8,13501.2,서울 ,서울 구로구
201808,11530,구로구,249.4,184.2,12267.8,서울 ,서울 구로구
201809,11530,구로구,241.5,156.7,18815.5,서울 ,서울 구로구
201810,11530,구로구,274.9,218.5,23940.8,서울 ,서울 구로구
201811,11530,구로구,267.7,191.1,28684.8,서울 ,서울 구로구
201812,11530,구로구,278.1,211.4,33463.8,서울 ,서울 구로구
201901,11530,구로구,285.7,220.3,21275.5,서울 ,서울 구로구
201902,11530,구로구,234.6,183.9,16008.8,서울 ,서울 구로구
201903,11530,구로구,296.6,213,21443.5,서울 ,서울 구로구
201904,11530,구로구,316.5,222.5,26856.3,서울 ,서울 구로구
201905,11530,구로구,313.8,217.1,23367,서울 ,서울 구로구
201906,11530,구로구,278.1,197.5,16079.4,서울 ,서울 구로구
201907,11530,구로구,321.4,198.4,14900.3,서울 ,서울 구로구
201908,11530,구로구,299.5,215.9,13313.4,서울 ,서울 구로구
201909,11530,구로구,273.2,183.7,19148.7,서울 ,서울 구로구
201910,11530,구로구,278.6,215.7,24787,서울 ,서울 구로구
201911,11530,구로구,268.5,184.9,27245.3,서울 ,서울 구로구
201912,11530,구로구,294.3,220.1,30651.3,서울 ,서울 구로구
202001,11530,구로구,304.6,222.5,26615.2,서울 ,서울 구로구
202002,11530,구로구,284.6,176.8,16212.6,서울 ,서울 구로구
202003,11530,구로구,306.1,187.4,8810.7,서울 ,서울 구로구
202004,11530,구로구,298,184.2,5683.9,서울 ,서울 구로구
202005,11530,구로구,290.8,190.2,7191,서울 ,서울 구로구
202006,11530,구로구,330.1,193.6,6959.3,서울 ,서울 구로구
201101,11545,금천구,90,227.2,18139.3,서울 ,서울 금천구
201102,11545,금천구,82.2,178.3,13083.8,서울 ,서울 금천구
201103,11545,금천구,96.1,189,17414.3,서울 ,서울 금천구
201104,11545,금천구,96.1,189,16870.8,서울 ,서울 금천구
201105,11545,금천구,126.1,172.9,16312.2,서울 ,서울 금천구
201106,11545,금천구,133.1,180.3,13025.9,서울 ,서울 금천구
201107,11545,금천구,130.2,191.8,9512.1,서울 ,서울 금천구
201108,11545,금천구,103.1,152,10649.9,서울 ,서울 금천구
201109,11545,금천구,129.4,188.1,15924,서울 ,서울 금천구
201110,11545,금천구,127.3,209.9,18886.1,서울 ,서울 금천구
201111,11545,금천구,126.9,207,18551.7,서울 ,서울 금천구
201112,11545,금천구,176.6,249.8,18686.5,서울 ,서울 금천구
201201,11545,금천구,144.7,297.6,20038.8,서울 ,서울 금천구
201202,11545,금천구,143.9,311.6,20022.8,서울 ,서울 금천구
201203,11545,금천구,140.2,289,21732.3,서울 ,서울 금천구
201204,11545,금천구,125.4,290.6,21283.8,서울 ,서울 금천구
201205,11545,금천구,177.6,262.2,17834.8,서울 ,서울 금천구
201206,11545,금천구,180,194.8,11486,서울 ,서울 금천구
201207,11545,금천구,184.1,171.4,9362.6,서울 ,서울 금천구
201208,11545,금천구,184.6,184.1,9776.1,서울 ,서울 금천구
201209,11545,금천구,177.2,152.9,15073.5,서울 ,서울 금천구
201210,11545,금천구,203.1,152.9,17782.2,서울 ,서울 금천구
201211,11545,금천구,171,150,18356,서울 ,서울 금천구
201212,11545,금천구,171.8,141,16197.7,서울 ,서울 금천구
201301,11545,금천구,177.6,166.8,17997.7,서울 ,서울 금천구
201302,11545,금천구,178.8,151,17434.2,서울 ,서울 금천구
201303,11545,금천구,179.7,160.6,20342.3,서울 ,서울 금천구
201304,11545,금천구,195.8,174.3,20191.7,서울 ,서울 금천구
201305,11545,금천구,173,156,16139.7,서울 ,서울 금천구
201306,11545,금천구,167.6,149.4,11591.2,서울 ,서울 금천구
201307,11545,금천구,185.9,158.5,9888.8,서울 ,서울 금천구
201308,11545,금천구,166,173,10559.7,서울 ,서울 금천구
201309,11545,금천구,180.1,145.2,14824.1,서울 ,서울 금천구
201310,11545,금천구,206.2,180.9,17506.4,서울 ,서울 금천구
201311,11545,금천구,179.7,138.2,18622.5,서울 ,서울 금천구
201312,11545,금천구,217,171.4,17343.8,서울 ,서울 금천구
201401,11545,금천구,198.4,162.3,19086.4,서울 ,서울 금천구
201402,11545,금천구,181.6,175.7,24202.1,서울 ,서울 금천구
201403,11545,금천구,198.8,175.3,18787.4,서울 ,서울 금천구
201404,11545,금천구,209.7,182.4,18535.8,서울 ,서울 금천구
201405,11545,금천구,190,139.6,15977.7,서울 ,서울 금천구
201406,11545,금천구,212.6,149.7,11901.2,서울 ,서울 금천구
201407,11545,금천구,229.8,187.5,11518.8,서울 ,서울 금천구
201408,11545,금천구,212.6,173.6,10770.6,서울 ,서울 금천구
201409,11545,금천구,183.3,153.5,13797.9,서울 ,서울 금천구
201410,11545,금천구,214.3,159.4,17105.8,서울 ,서울 금천구
201411,11545,금천구,190.4,161.9,20585.2,서울 ,서울 금천구
201412,11545,금천구,204.6,180.3,19146.4,서울 ,서울 금천구
201501,11545,금천구,173.9,181.1,17277.1,서울 ,서울 금천구
201502,11545,금천구,168,160.4,18074.9,서울 ,서울 금천구
201503,11545,금천구,190.4,215,20835.5,서울 ,서울 금천구
201504,11545,금천구,173.1,192.6,20076.3,서울 ,서울 금천구
201505,11545,금천구,159.1,185.8,16199.2,서울 ,서울 금천구
201506,11545,금천구,156.6,181.6,10910.2,서울 ,서울 금천구
201507,11545,금천구,178.2,194.3,7844.4,서울 ,서울 금천구
201508,11545,금천구,170.6,190,9979.9,서울 ,서울 금천구
201509,11545,금천구,182.8,172.7,14940.9,서울 ,서울 금천구
201510,11545,금천구,186.2,190,16565.7,서울 ,서울 금천구
201511,11545,금천구,131.6,204.4,18433.3,서울 ,서울 금천구
201512,11545,금천구,179.4,193.4,21816.5,서울 ,서울 금천구
201601,11545,금천구,201.8,164,19382.6,서울 ,서울 금천구
201602,11545,금천구,178.9,178.9,22786.4,서울 ,서울 금천구
201603,11545,금천구,223.5,201.8,21223,서울 ,서울 금천구
201604,11545,금천구,166.1,225.6,20741.7,서울 ,서울 금천구
201605,11545,금천구,186.9,201.4,17104.2,서울 ,서울 금천구
201606,11545,금천구,172.9,197.1,12077.6,서울 ,서울 금천구
201607,11545,금천구,171.6,224.3,11078.8,서울 ,서울 금천구
201608,11545,금천구,202.2,241.7,11086.9,서울 ,서울 금천구
201609,11545,금천구,167.4,176.3,13762.9,서울 ,서울 금천구
201610,11545,금천구,184.4,226,17626.4,서울 ,서울 금천구
201611,11545,금천구,171.6,198,20243.3,서울 ,서울 금천구
201612,11545,금천구,165.7,201.8,30186.6,서울 ,서울 금천구
201701,11545,금천구,190.1,198.6,18877,서울 ,서울 금천구
201702,11545,금천구,195.2,219,16209.4,서울 ,서울 금천구
201703,11545,금천구,220.3,220.3,21674.7,서울 ,서울 금천구
201704,11545,금천구,176.5,209.6,21378.8,서울 ,서울 금천구
201705,11545,금천구,186.7,206.7,17392,서울 ,서울 금천구
201706,11545,금천구,201.1,211.8,13411.2,서울 ,서울 금천구
201707,11545,금천구,209.6,220.7,11034.9,서울 ,서울 금천구
201708,11545,금천구,225,175.6,11214.4,서울 ,서울 금천구
201709,11545,금천구,223.7,220.3,16149.4,서울 ,서울 금천구
201710,11545,금천구,179.5,154.4,14747.8,서울 ,서울 금천구
201711,11545,금천구,217.7,227.9,20649.9,서울 ,서울 금천구
201712,11545,금천구,188,197.3,23486.3,서울 ,서울 금천구
201801,11545,금천구,221.4,221.4,22599,서울 ,서울 금천구
201802,11545,금천구,205.2,170.6,15566.2,서울 ,서울 금천구
201803,11545,금천구,251.8,218.5,17664.4,서울 ,서울 금천구
201804,11545,금천구,246.7,202.2,20147.3,서울 ,서울 금천구
201805,11545,금천구,256.9,206.1,18102.6,서울 ,서울 금천구
201806,11545,금천구,242.4,193.2,13598.4,서울 ,서울 금천구
201807,11545,금천구,268.5,178.3,10262.2,서울 ,서울 금천구
201808,11545,금천구,256.1,190.7,9345.2,서울 ,서울 금천구
201809,11545,금천구,204.3,185.5,14132.8,서울 ,서울 금천구
201810,11545,금천구,272.3,200.9,18869.1,서울 ,서울 금천구
201811,11545,금천구,277.4,205.2,21684.2,서울 ,서울 금천구
201812,11545,금천구,275.3,192.4,26562.8,서울 ,서울 금천구
201901,11545,금천구,289.1,214.8,17757.4,서울 ,서울 금천구
201902,11545,금천구,260.3,175.7,12850.8,서울 ,서울 금천구
201903,11545,금천구,296.8,204.5,16501.9,서울 ,서울 금천구
201904,11545,금천구,287.8,227.2,20380.6,서울 ,서울 금천구
201905,11545,금천구,274,199.3,17634.1,서울 ,서울 금천구
201906,11545,금천구,226.8,218.2,11993.9,서울 ,서울 금천구
201907,11545,금천구,278.8,217.8,11763.2,서울 ,서울 금천구
201908,11545,금천구,268.5,184.7,10201.9,서울 ,서울 금천구
201909,11545,금천구,208.3,195.4,13660.9,서울 ,서울 금천구
201910,11545,금천구,228.9,252.1,18435.6,서울 ,서울 금천구
201911,11545,금천구,241.8,207.5,20516.3,서울 ,서울 금천구
201912,11545,금천구,228.5,229.4,23217.6,서울 ,서울 금천구
202001,11545,금천구,257.6,214,22081.9,서울 ,서울 금천구
202002,11545,금천구,252,220.9,12817.3,서울 ,서울 금천구
202003,11545,금천구,284.8,217.9,7718.8,서울 ,서울 금천구
202004,11545,금천구,291.3,227.8,5251.3,서울 ,서울 금천구
202005,11545,금천구,300.3,183.8,6171.3,서울 ,서울 금천구
202006,11545,금천구,325.4,220.1,5787.7,서울 ,서울 금천구
201101,11350,노원구,99.2,209.5,17451.5,서울 ,서울 노원구
201102,11350,노원구,90.9,189.9,13083.5,서울 ,서울 노원구
201103,11350,노원구,108.8,216.7,17026.3,서울 ,서울 노원구
201104,11350,노원구,90.2,213.1,17676.1,서울 ,서울 노원구
201105,11350,노원구,134.5,192.2,17696.8,서울 ,서울 노원구
201106,11350,노원구,123,203.3,13939.4,서울 ,서울 노원구
201107,11350,노원구,119.9,187.8,11716.8,서울 ,서울 노원구
201108,11350,노원구,134.5,165.7,11618.1,서울 ,서울 노원구
201109,11350,노원구,129.7,211.9,17831.4,서울 ,서울 노원구
201110,11350,노원구,125,215.8,21475,서울 ,서울 노원구
201111,11350,노원구,126,249.4,20940.5,서울 ,서울 노원구
201112,11350,노원구,103.7,204.3,21145,서울 ,서울 노원구
201201,11350,노원구,144.3,277,20735.3,서울 ,서울 노원구
201202,11350,노원구,144.3,267.3,21763.1,서울 ,서울 노원구
201203,11350,노원구,126.8,238.6,23798.7,서울 ,서울 노원구
201204,11350,노원구,176.3,272.4,22873.7,서울 ,서울 노원구
201205,11350,노원구,152.4,235.4,19353,서울 ,서울 노원구
201206,11350,노원구,111.2,161.1,12549.8,서울 ,서울 노원구
201207,11350,노원구,157.7,219.5,11249.9,서울 ,서울 노원구
201208,11350,노원구,167.1,215.5,10746.3,서울 ,서울 노원구
201209,11350,노원구,123.7,150.2,17288.8,서울 ,서울 노원구
201210,11350,노원구,149.5,228.1,20979.1,서울 ,서울 노원구
201211,11350,노원구,128.9,185.9,21954.7,서울 ,서울 노원구
201212,11350,노원구,124.6,179,19377.8,서울 ,서울 노원구
201301,11350,노원구,127,182.1,20431.5,서울 ,서울 노원구
201302,11350,노원구,114,158.5,19565,서울 ,서울 노원구
201303,11350,노원구,121.6,191.4,23535.5,서울 ,서울 노원구
201304,11350,노원구,128,193.7,23184.9,서울 ,서울 노원구
201305,11350,노원구,124,180.9,20099.6,서울 ,서울 노원구
201306,11350,노원구,104.2,153.9,15199,서울 ,서울 노원구
201307,11350,노원구,137.5,171.4,12963.7,서울 ,서울 노원구
201308,11350,노원구,150.9,200.2,12419.1,서울 ,서울 노원구
201309,11350,노원구,114,158.3,18053.3,서울 ,서울 노원구
201310,11350,노원구,114.1,166.8,20928.9,서울 ,서울 노원구
201311,11350,노원구,115.8,156.5,21526.4,서울 ,서울 노원구
201312,11350,노원구,124.1,158.2,19457.3,서울 ,서울 노원구
201401,11350,노원구,134.4,149,21327,서울 ,서울 노원구
201402,11350,노원구,117.4,170.5,27036.2,서울 ,서울 노원구
201403,11350,노원구,133.4,185.7,21594.8,서울 ,서울 노원구
201404,11350,노원구,131.1,177.8,23197.4,서울 ,서울 노원구
201405,11350,노원구,126.9,180.9,19677.4,서울 ,서울 노원구
201406,11350,노원구,127,181.4,14610,서울 ,서울 노원구
201407,11350,노원구,125.8,173.7,14473.9,서울 ,서울 노원구
201408,11350,노원구,128.2,166.9,12075.1,서울 ,서울 노원구
201409,11350,노원구,128.4,165,16980.8,서울 ,서울 노원구
201410,11350,노원구,124.1,194.3,20604.2,서울 ,서울 노원구
201411,11350,노원구,131.7,177.5,23683.7,서울 ,서울 노원구
201412,11350,노원구,151.7,188.7,23223.2,서울 ,서울 노원구
201501,11350,노원구,138.9,190.1,20000.2,서울 ,서울 노원구
201502,11350,노원구,115.7,183.6,21154.6,서울 ,서울 노원구
201503,11350,노원구,141.5,208,23678.9,서울 ,서울 노원구
201504,11350,노원구,144.6,209.9,23360.6,서울 ,서울 노원구
201505,11350,노원구,141.7,186.2,19026.7,서울 ,서울 노원구
201506,11350,노원구,123.9,151.8,12589.8,서울 ,서울 노원구
201507,11350,노원구,146,169.5,9418.3,서울 ,서울 노원구
201508,11350,노원구,141.8,169.3,11161.8,서울 ,서울 노원구
201509,11350,노원구,130.2,169.9,17333.8,서울 ,서울 노원구
201510,11350,노원구,144.5,185.5,17904.6,서울 ,서울 노원구
201511,11350,노원구,145.8,198.4,19355.6,서울 ,서울 노원구
201512,11350,노원구,139.9,219.5,24508.4,서울 ,서울 노원구
201601,11350,노원구,151.3,178.3,21119.8,서울 ,서울 노원구
201602,11350,노원구,139.4,192.4,24066,서울 ,서울 노원구
201603,11350,노원구,150.8,194.9,24818.3,서울 ,서울 노원구
201604,11350,노원구,136.7,184.3,23561.9,서울 ,서울 노원구
201605,11350,노원구,141.8,179,20213,서울 ,서울 노원구
201606,11350,노원구,135.7,169.1,14375.9,서울 ,서울 노원구
201607,11350,노원구,135.5,182.9,12736.2,서울 ,서울 노원구
201608,11350,노원구,151.3,174.1,11235,서울 ,서울 노원구
201609,11350,노원구,138.1,167.6,15569.8,서울 ,서울 노원구
201610,11350,노원구,139.4,158.9,18826.9,서울 ,서울 노원구
201611,11350,노원구,156.6,180.8,22653.7,서울 ,서울 노원구
201612,11350,노원구,164.2,175.7,33810.9,서울 ,서울 노원구
201701,11350,노원구,144.5,178.8,19918.9,서울 ,서울 노원구
201702,11350,노원구,153.1,158.4,17380.3,서울 ,서울 노원구
201703,11350,노원구,173,177.7,22953.3,서울 ,서울 노원구
201704,11350,노원구,158.9,179.5,24319,서울 ,서울 노원구
201705,11350,노원구,157.5,175,18901.8,서울 ,서울 노원구
201706,11350,노원구,171.4,175.1,14885.6,서울 ,서울 노원구
201707,11350,노원구,173.9,167.2,12862.7,서울 ,서울 노원구
201708,11350,노원구,211.6,156.4,11769.1,서울 ,서울 노원구
201709,11350,노원구,205.8,170.1,18278.9,서울 ,서울 노원구
201710,11350,노원구,165.2,147.9,15135,서울 ,서울 노원구
201711,11350,노원구,190.5,169.6,22873.8,서울 ,서울 노원구
201712,11350,노원구,188.9,171,23836.3,서울 ,서울 노원구
201801,11350,노원구,217.2,188.7,21462.4,서울 ,서울 노원구
201802,11350,노원구,174,165,15942,서울 ,서울 노원구
201803,11350,노원구,190.7,167,19624.4,서울 ,서울 노원구
201804,11350,노원구,173.1,176.6,23275.1,서울 ,서울 노원구
201805,11350,노원구,181,167.5,20456.4,서울 ,서울 노원구
201806,11350,노원구,162.6,172,15005.2,서울 ,서울 노원구
201807,11350,노원구,199.9,159.8,11778.7,서울 ,서울 노원구
201808,11350,노원구,201.7,160.7,9300.7,서울 ,서울 노원구
201809,11350,노원구,166.3,137,15397.3,서울 ,서울 노원구
201810,11350,노원구,196.2,164,20420.7,서울 ,서울 노원구
201811,11350,노원구,189.6,176.2,25102.4,서울 ,서울 노원구
201812,11350,노원구,167.2,174,29749.8,서울 ,서울 노원구
201901,11350,노원구,208.9,179.8,19423.7,서울 ,서울 노원구
201902,11350,노원구,176.2,150.9,14373.5,서울 ,서울 노원구
201903,11350,노원구,207.7,164.6,19719.6,서울 ,서울 노원구
201904,11350,노원구,222.4,191,24561.2,서울 ,서울 노원구
201905,11350,노원구,199.5,169.4,21179.8,서울 ,서울 노원구
201906,11350,노원구,172.6,152.6,14870.9,서울 ,서울 노원구
201907,11350,노원구,205.1,147.7,13382.3,서울 ,서울 노원구
201908,11350,노원구,196.5,137.5,11011.7,서울 ,서울 노원구
201909,11350,노원구,190.5,149.4,15971.5,서울 ,서울 노원구
201910,11350,노원구,235.7,165.7,20439.9,서울 ,서울 노원구
201911,11350,노원구,204.2,152.2,22353.5,서울 ,서울 노원구
201912,11350,노원구,211.9,180.9,25348.6,서울 ,서울 노원구
202001,11350,노원구,213.2,171.7,24225.4,서울 ,서울 노원구
202002,11350,노원구,205.7,141.7,14621.5,서울 ,서울 노원구
202003,11350,노원구,221,124.3,7609.6,서울 ,서울 노원구
202004,11350,노원구,200.2,129.2,5068.1,서울 ,서울 노원구
202005,11350,노원구,174.6,131.2,7187.4,서울 ,서울 노원구
202006,11350,노원구,206.9,130.8,6340.9,서울 ,서울 노원구
201101,11320,도봉구,92.7,216.9,15513.7,서울 ,서울 도봉구
201102,11320,도봉구,82.1,173.7,11560.2,서울 ,서울 도봉구
201103,11320,도봉구,109.1,195.3,15679.5,서울 ,서울 도봉구
201104,11320,도봉구,92.2,190.9,16790.1,서울 ,서울 도봉구
201105,11320,도봉구,114.1,195.9,16686.7,서울 ,서울 도봉구
201106,11320,도봉구,111.6,174.5,12317.6,서울 ,서울 도봉구
201107,11320,도봉구,112.7,170.7,9954.8,서울 ,서울 도봉구
201108,11320,도봉구,128.8,160.6,10594.9,서울 ,서울 도봉구
201109,11320,도봉구,125.3,167.4,16198.7,서울 ,서울 도봉구
201110,11320,도봉구,116,195.9,18928.9,서울 ,서울 도봉구
201111,11320,도봉구,124.5,207.3,18565.4,서울 ,서울 도봉구
201112,11320,도봉구,160.6,209.3,18780.4,서울 ,서울 도봉구
201201,11320,도봉구,138.8,228.6,18970.1,서울 ,서울 도봉구
201202,11320,도봉구,155.1,244,19798.5,서울 ,서울 도봉구
201203,11320,도봉구,154.9,229.1,20969.7,서울 ,서울 도봉구
201204,11320,도봉구,153.2,242.6,20364.4,서울 ,서울 도봉구
201205,11320,도봉구,169.8,225.8,16466.2,서울 ,서울 도봉구
201206,11320,도봉구,130.3,180.3,11087,서울 ,서울 도봉구
201207,11320,도봉구,167,192.1,9504.8,서울 ,서울 도봉구
201208,11320,도봉구,163.4,182.5,9203.1,서울 ,서울 도봉구
201209,11320,도봉구,149.9,192.1,14827.9,서울 ,서울 도봉구
201210,11320,도봉구,149.1,200.4,18079.6,서울 ,서울 도봉구
201211,11320,도봉구,178.6,192.4,19277.3,서울 ,서울 도봉구
201212,11320,도봉구,156.2,193,16632.6,서울 ,서울 도봉구
201301,11320,도봉구,196.3,183.5,17430.9,서울 ,서울 도봉구
201302,11320,도봉구,165.1,174,17075.3,서울 ,서울 도봉구
201303,11320,도봉구,172.9,220.6,19844.6,서울 ,서울 도봉구
201304,11320,도봉구,186.6,201.3,19280.7,서울 ,서울 도봉구
201305,11320,도봉구,184.3,201.6,15505.2,서울 ,서울 도봉구
201306,11320,도봉구,153.4,180.4,11779.5,서울 ,서울 도봉구
201307,11320,도봉구,181.8,206.4,9533.4,서울 ,서울 도봉구
201308,11320,도봉구,160.9,205.3,9613.7,서울 ,서울 도봉구
201309,11320,도봉구,146.1,177.6,14192.8,서울 ,서울 도봉구
201310,11320,도봉구,166.5,218.9,16878.4,서울 ,서울 도봉구
201311,11320,도봉구,172.9,212.5,18887.5,서울 ,서울 도봉구
201312,11320,도봉구,169,237.3,16385.4,서울 ,서울 도봉구
201401,11320,도봉구,182.6,269.4,17899.7,서울 ,서울 도봉구
201402,11320,도봉구,168.8,312.7,22330.8,서울 ,서울 도봉구
201403,11320,도봉구,175.9,291.2,17700.4,서울 ,서울 도봉구
201404,11320,도봉구,179.5,276.2,18311.1,서울 ,서울 도봉구
201405,11320,도봉구,164.8,252.8,15491.5,서울 ,서울 도봉구
201406,11320,도봉구,171.3,240,11046.1,서울 ,서울 도봉구
201407,11320,도봉구,151.3,215.4,10731.1,서울 ,서울 도봉구
201408,11320,도봉구,156.3,204.1,10074.9,서울 ,서울 도봉구
201409,11320,도봉구,192.8,220.2,13649.6,서울 ,서울 도봉구
201410,11320,도봉구,159.7,257.8,16855.7,서울 ,서울 도봉구
201411,11320,도봉구,164.3,242.3,19392.2,서울 ,서울 도봉구
201412,11320,도봉구,159.2,242.3,19067.9,서울 ,서울 도봉구
201501,11320,도봉구,159.4,248,16721.5,서울 ,서울 도봉구
201502,11320,도봉구,150.9,271.3,17942.3,서울 ,서울 도봉구
201503,11320,도봉구,195.3,294.1,19695,서울 ,서울 도봉구
201504,11320,도봉구,174.8,277.9,19526.1,서울 ,서울 도봉구
201505,11320,도봉구,155.4,244.6,15163.6,서울 ,서울 도봉구
201506,11320,도봉구,165.4,194.7,10911,서울 ,서울 도봉구
201507,11320,도봉구,196.2,200.4,7349.6,서울 ,서울 도봉구
201508,11320,도봉구,196.2,187.6,9228.1,서울 ,서울 도봉구
201509,11320,도봉구,211.5,201.9,13782.5,서울 ,서울 도봉구
201510,11320,도봉구,214.1,217.2,14741.1,서울 ,서울 도봉구
201511,11320,도봉구,216.4,256.2,16170.3,서울 ,서울 도봉구
201512,11320,도봉구,189.3,283.6,19692.4,서울 ,서울 도봉구
201601,11320,도봉구,198.7,279.7,17745.7,서울 ,서울 도봉구
201602,11320,도봉구,174,274.3,19917.6,서울 ,서울 도봉구
201603,11320,도봉구,200.2,233.5,19982.8,서울 ,서울 도봉구
201604,11320,도봉구,184.7,242.7,19096.3,서울 ,서울 도봉구
201605,11320,도봉구,176,234.6,16009.1,서울 ,서울 도봉구
201606,11320,도봉구,173.2,224.6,11462,서울 ,서울 도봉구
201607,11320,도봉구,190.1,197.9,9863.6,서울 ,서울 도봉구
201608,11320,도봉구,232.9,204.2,9654.5,서울 ,서울 도봉구
201609,11320,도봉구,207.3,225.7,12365.2,서울 ,서울 도봉구
201610,11320,도봉구,208.2,231.2,15125.8,서울 ,서울 도봉구
201611,11320,도봉구,189.2,230.3,18598.3,서울 ,서울 도봉구
201612,11320,도봉구,193,234.6,29282.9,서울 ,서울 도봉구
201701,11320,도봉구,168.8,218.2,16935.4,서울 ,서울 도봉구
201702,11320,도봉구,175.5,226.6,13897.7,서울 ,서울 도봉구
201703,11320,도봉구,197.6,239.1,18611.4,서울 ,서울 도봉구
201704,11320,도봉구,184.8,230.1,18627.3,서울 ,서울 도봉구
201705,11320,도봉구,183.9,195.3,15243.5,서울 ,서울 도봉구
201706,11320,도봉구,227.2,192.9,12015.4,서울 ,서울 도봉구
201707,11320,도봉구,219.7,204.6,9925.2,서울 ,서울 도봉구
201708,11320,도봉구,220.2,176.7,9855.4,서울 ,서울 도봉구
201709,11320,도봉구,232.2,196.1,14505.5,서울 ,서울 도봉구
201710,11320,도봉구,196.7,164.5,12334.5,서울 ,서울 도봉구
201711,11320,도봉구,210.4,154.9,18105.2,서울 ,서울 도봉구
201712,11320,도봉구,222.6,179.9,19937.5,서울 ,서울 도봉구
201801,11320,도봉구,226.6,194.5,20657.1,서울 ,서울 도봉구
201802,11320,도봉구,208.9,163.8,13859.5,서울 ,서울 도봉구
201803,11320,도봉구,261.6,189.7,15946.6,서울 ,서울 도봉구
201804,11320,도봉구,218.6,192.1,18540.2,서울 ,서울 도봉구
201805,11320,도봉구,225.7,185.6,16378.9,서울 ,서울 도봉구
201806,11320,도봉구,220.4,193.9,12256.5,서울 ,서울 도봉구
201807,11320,도봉구,257.8,177.7,9538.5,서울 ,서울 도봉구
